mention_week,median_tone,median_impact,mentions_count
2021-03-22,-7.91268758526605,-8.0,7
2021-03-22,-7.15396578538103,-10.0,22
2021-03-22,-7.36543909348441,-6.5,12
2021-03-22,-6.06305578011318,-9.0,7
2021-03-22,-8.75706214689266,-7.0,68
2021-03-22,-7.99001248439451,-5.0,6
2021-03-22,-7.42857142857143,-5.0,9
2021-03-22,-7.45170193192272,-5.0,12
2021-03-22,-6.92951015531661,-9.2,34
2021-03-22,-6.06694560669456,-9.0,24
2021-03-22,-4.74137931034483,-5.0,9
2021-03-22,-6.58174097664543,-10.0,60
2021-03-22,-5.78512396694214,-5.0,7
2021-03-22,-6.06694560669456,-10.0,6
2021-03-22,-6.49350649350649,-5.0,10
2021-03-22,-6.58174097664543,-4.0,6
2021-03-22,-5.1685393258427,-5.0,9
2021-03-22,-7.7324973876698,-5.0,9
2021-03-22,-5.30973451327434,-4.0,8
2021-03-22,-8.81174899866489,-6.5,8
2021-03-22,-8.8235294117647,-8.0,6
2021-03-22,-7.70370370370371,-9.0,142
2021-03-22,-5.26315789473685,-6.5,105
2021-03-22,-6.54761904761905,-6.5,12
2021-03-22,-5.94202898550724,-10.0,20
2021-03-22,-6.13496932515338,-8.0,41
2021-03-22,-10.5555555555555,-10.0,43
2021-03-22,-7.73109243697479,-6.5,10
2021-03-22,-10.2097902097902,-8.0,17
2021-03-22,-5.61440677966101,-4.0,15
2021-03-22,-8.17757009345794,-5.0,15
2021-03-22,-5.72987721691678,-5.0,87
2021-03-22,-6.99865410497981,-2.0,20
2021-03-22,-8.98203592814374,-8.0,23
2021-03-22,-6.25,-6.5,200
2021-03-22,-6.82080924855491,-5.0,32
2021-03-22,-6.87679083094556,-10.0,18
2021-03-22,-3.77358490566037,-6.5,175
2021-03-22,-11.2033195020747,-10.0,34
2021-03-22,-5.80411124546554,-6.5,19
2021-03-22,-7.44382022471911,-9.0,101
2021-03-22,-6.20767494356659,-8.0,38
2021-03-22,-6.42857142857143,-6.5,23
2021-03-22,-9.1782283884739,-5.0,13
2021-03-22,-5.30846484935438,-9.0,20
2021-03-22,-9.76562500000003,-5.0,46
2021-03-22,-6.74955595026643,-6.5,38
2021-03-22,-8.28220858895706,-6.5,16
2021-03-22,-7.50708215297451,-9.0,81
2021-03-22,-6.98254364089776,-5.0,25
2021-03-22,-6.14035087719298,-4.0,16
2021-03-22,-7.48663101604278,-5.0,98
2021-03-22,-8.00492610837438,-5.0,19
