mention_week,median_tone,median_impact,mentions_count
2024-12-23,-6.08943862987631,-5.0,12
2024-12-23,-7.22222222222222,-10.0,11
2024-12-23,-3.68636629607958,-5.0,6
2024-12-23,-6.44654088050314,-9.5,420
2024-12-23,-5.44794188861985,-5.0,7
2024-12-23,-9.01803607214428,-10.0,29
2024-12-23,-9.96978851963746,-9.5,25
2024-12-23,-6.68449197860963,-10.0,187
2024-12-23,-6.55172413793103,-10.0,19
2024-12-23,-5.21042084168337,-9.5,6
2024-12-23,-7.0063694267516,-10.0,6
2024-12-23,-4.42930153321977,-2.0,6
2024-12-23,-7.41482965931864,-2.0,6
2024-12-23,-5.69395017793594,-10.0,14
2024-12-23,-5.06493506493506,-5.0,18
2024-12-23,-8.256880733945,-10.0,62
2024-12-23,-7.3015873015873,-5.0,10
2024-12-23,-8.07086614173229,-5.0,20
2024-12-23,-8.17941952506597,-10.0,7
2024-12-23,-6.11065235342692,-10.0,240
2024-12-23,-13.1034482758621,-10.0,13
2024-12-23,-6.7193675889328,-10.0,6
2024-12-23,-6.75675675675675,-10.0,6
2024-12-23,-5.0,-5.0,9
2024-12-23,-6.9204152249135,-10.0,7
2024-12-23,-6.12813370473537,-10.0,47
2024-12-23,-13.6363636363636,-10.0,14
2024-12-23,-6.96920583468395,-2.0,15
2024-12-23,-5.95457335788828,-9.5,16
2024-12-23,-7.71491550330639,-10.0,20
2024-12-23,-7.56972111553785,-9.5,14
2024-12-23,-6.7512460353421,-10.0,65
2024-12-23,-10.752688172043,-9.0,8
2024-12-23,-8.27586206896551,-10.0,14
2024-12-23,-4.2528735632184,-9.0,102
2024-12-23,-6.6914498141264,-2.0,50
2024-12-23,-8.17941952506597,-10.0,10
2024-12-23,-6.03015075376884,-10.0,12
2024-12-23,-9.38271604938272,-4.4,165
2024-12-23,-6.32530120481928,-10.0,127
2024-12-23,-5.36912751677852,-5.0,8
2024-12-23,-1.82370820668693,-4.0,16
2024-12-23,-6.47773279352227,-10.0,9
2024-12-23,-5.77195467422097,-10.0,7
2024-12-23,-7.3993471164309,-9.5,10
2024-12-23,-7.71491550330639,-10.0,6
2024-12-23,-9.52995867768591,-10.0,8
2024-12-23,-5.78512396694215,-5.0,199
2024-12-23,-7.73480662983425,-10.0,10
2024-12-23,-4.42477876106195,-10.0,38
2024-12-23,-8.0701754385965,-5.0,13
2024-12-23,-9.77443609022556,-2.0,25
2024-12-23,-5.59610705596107,-10.0,6
2024-12-23,-6.55737704918033,-10.0,18
2024-12-23,-4.98284888969128,-10.0,11
2024-12-23,-5.0,-10.0,7
2024-12-23,-8.64197530864197,-10.0,16
2024-12-23,-6.81818181818182,-10.0,7
2024-12-23,-5.34979423868313,-10.0,7
2024-12-23,-8.8135593220339,-10.0,94
2024-12-23,-3.99137001078749,-10.0,10
2024-12-23,-5.94594594594595,-10.0,8
2024-12-23,-8.58257477243173,-10.0,33
2024-12-23,-8.17307692307692,-10.0,25
2024-12-23,-8.57763300760044,-10.0,143
2024-12-23,-9.84251968503932,-10.0,9
2024-12-23,-5.36912751677852,-2.0,8
2024-12-23,-6.05481198215424,-5.0,6
2024-12-23,-6.55270655270655,-10.0,175
2024-12-23,-8.78186968838527,-10.0,16
2024-12-23,-7.4353448275862,-10.0,11
2024-12-23,-7.27272727272727,-10.0,115
2024-12-23,-8.53658536585366,-9.0,12
2024-12-23,-8.58257477243173,-10.0,25
2024-12-23,-5.70071258907363,-4.4,9
2024-12-23,-5.4095826893354,-2.0,7
2024-12-23,-7.51445086705203,-10.0,65
2024-12-23,-6.71296296296297,-10.0,288
2024-12-23,-8.84955752212389,-9.2,12
2024-12-23,-7.15096481271282,-2.0,38
2024-12-23,-6.28491620111732,-9.2,6
2024-12-23,-6.25978090766823,-10.0,14
2024-12-23,-4.8695652173913,-4.0,6
2024-12-23,-7.55627009646302,-10.0,6
2024-12-23,-5.8252427184466,-10.0,12
2024-12-23,-8.57763300760044,-10.0,113
2024-12-23,-5.12333965844403,-10.0,6
2024-12-23,-8.67346938775514,-10.0,16
2024-12-23,-5.4333764553687,-10.0,6
2024-12-23,-6.71785028790787,-9.2,39
2024-12-23,-8.53658536585366,-10.0,21
2024-12-23,-7.33496332518337,-9.5,7
2024-12-23,-6.765899864682,-9.5,7
2024-12-23,-7.57575757575757,-2.0,13
2024-12-23,-5.77195467422097,-10.0,23
2024-12-23,-4.19681620839364,-2.0,21
2024-12-23,-8.256880733945,-10.0,48
2024-12-23,-8.7719298245614,-10.0,19
2024-12-23,-5.57029177718833,-10.0,8
2024-12-23,-8.58257477243173,-10.0,63
2024-12-23,-5.44794188861985,-4.0,7
2024-12-23,-4.2528735632184,-9.0,193
2024-12-23,-6.35658914728682,-10.0,8
2024-12-23,-6.83229813664596,-10.0,52
2024-12-23,-8.58257477243173,-10.0,26
2024-12-23,-9.0909090909091,-9.0,47
2024-12-23,-5.06493506493506,-10.0,18
2024-12-23,-5.44794188861985,-10.0,15
2024-12-23,-2.08333333333333,-4.0,18
2024-12-23,-7.99031476997579,-10.0,9
2024-12-23,-5.84269662921349,-9.2,9
2024-12-23,-6.54044750430292,-10.0,52
2024-12-23,-4.78468899521531,-10.0,16
2024-12-23,-8.7719298245614,-10.0,15
2024-12-23,-6.13873542050337,-10.0,7
2024-12-23,-5.78512396694215,-10.0,126
