mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,google_search
2021-02-08,Russia,Europe,12363,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2021-02-08+before:2021-02-15
2021-02-08,China,Asia,12166,https://www.google.com/search?q=site:reuters.com+China+news+after:2021-02-08+before:2021-02-15
2021-02-08,Myanmar,Asia,12071,https://www.google.com/search?q=site:bbc.com+Myanmar+news+after:2021-02-08+before:2021-02-15
2021-02-15,United States,North America,108936,https://www.google.com/search?q=site:bbc.com+United States+news+after:2021-02-15+before:2021-02-22
2021-02-15,United Kingdom,Europe,13875,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2021-02-15+before:2021-02-22
2021-02-15,Russia,Europe,11750,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2021-02-15+before:2021-02-22
2021-02-15,Myanmar,Asia,11630,https://www.google.com/search?q=site:dw.com+Myanmar+news+after:2021-02-15+before:2021-02-22
2021-02-15,India,Asia,11074,https://www.google.com/search?q=site:reuters.com+India+news+after:2021-02-15+before:2021-02-22
2021-02-22,United States,North America,118642,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2021-02-22+before:2021-03-01
2021-02-22,Nigeria,Africa,14424,https://www.google.com/search?q=site:aljazeera.com+Nigeria+news+after:2021-02-22+before:2021-03-01
2021-02-22,United Kingdom,Europe,14171,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2021-02-22+before:2021-03-01
2021-02-22,Myanmar,Asia,12644,https://www.google.com/search?q=site:aljazeera.com+Myanmar+news+after:2021-02-22+before:2021-03-01
2021-02-22,Russia,Europe,11945,https://www.google.com/search?q=site:npr.org+Russia+news+after:2021-02-22+before:2021-03-01
2021-03-01,United States,North America,126045,https://www.google.com/search?q=site:bbc.com+United States+news+after:2021-03-01+before:2021-03-08
2021-03-01,Myanmar,Asia,21409,https://www.google.com/search?q=site:bbc.com+Myanmar+news+after:2021-03-01+before:2021-03-08
2021-03-01,United Kingdom,Europe,16711,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2021-03-01+before:2021-03-08
2021-03-01,Iraq,Asia,14707,https://www.google.com/search?q=site:apnews.com+Iraq+news+after:2021-03-01+before:2021-03-08
2021-03-01,Russia,Europe,14065,https://www.google.com/search?q=site:npr.org+Russia+news+after:2021-03-01+before:2021-03-08
2021-03-08,United States,North America,122524,https://www.google.com/search?q=site:dw.com+United States+news+after:2021-03-08+before:2021-03-15
2021-03-08,United Kingdom,Europe,26169,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2021-03-08+before:2021-03-15
2021-03-08,Myanmar,Asia,16932,https://www.google.com/search?q=site:dw.com+Myanmar+news+after:2021-03-08+before:2021-03-15
2021-03-08,Russia,Europe,10446,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2021-03-08+before:2021-03-15
2021-03-08,China,Asia,9029,https://www.google.com/search?q=site:npr.org+China+news+after:2021-03-08+before:2021-03-15
2021-03-15,United States,North America,153819,https://www.google.com/search?q=site:bbc.com+United States+news+after:2021-03-15+before:2021-03-22
2021-03-15,United Kingdom,Europe,19714,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2021-03-15+before:2021-03-22
2021-03-15,China,Asia,17733,https://www.google.com/search?q=site:aljazeera.com+China+news+after:2021-03-15+before:2021-03-22
2021-03-15,Russia,Europe,12485,https://www.google.com/search?q=site:dw.com+Russia+news+after:2021-03-15+before:2021-03-22
2021-03-15,Australia,Oceania,10526,https://www.google.com/search?q=site:aljazeera.com+Australia+news+after:2021-03-15+before:2021-03-22
2021-03-22,United States,North America,193707,https://www.google.com/search?q=site:bbc.com+United States+news+after:2021-03-22+before:2021-03-29
2021-03-22,China,Asia,20146,https://www.google.com/search?q=site:npr.org+China+news+after:2021-03-22+before:2021-03-29
2021-03-22,United Kingdom,Europe,19910,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2021-03-22+before:2021-03-29
2021-03-22,Myanmar,Asia,15468,https://www.google.com/search?q=site:apnews.com+Myanmar+news+after:2021-03-22+before:2021-03-29
2021-03-22,Russia,Europe,11424,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2021-03-22+before:2021-03-29
2021-03-29,United States,North America,146105,https://www.google.com/search?q=site:apnews.com+United States+news+after:2021-03-29+before:2021-04-05
2021-03-29,United Kingdom,Europe,17696,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2021-03-29+before:2021-04-05
2021-03-29,Russia,Europe,13448,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2021-03-29+before:2021-04-05
2021-03-29,Myanmar,Asia,9340,https://www.google.com/search?q=site:dw.com+Myanmar+news+after:2021-03-29+before:2021-04-05
2021-03-29,India,Asia,9058,https://www.google.com/search?q=site:dw.com+India+news+after:2021-03-29+before:2021-04-05
2021-04-05,United States,North America,141622,https://www.google.com/search?q=site:pbs.org+United States+news+after:2021-04-05+before:2021-04-12
2021-04-05,United Kingdom,Europe,25107,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2021-04-05+before:2021-04-12
2021-04-05,Russia,Europe,14898,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2021-04-05+before:2021-04-12
2021-04-05,India,Asia,10785,https://www.google.com/search?q=site:pbs.org+India+news+after:2021-04-05+before:2021-04-12
2021-04-05,Ukraine,Europe,9479,https://www.google.com/search?q=site:apnews.com+Ukraine+news+after:2021-04-05+before:2021-04-12
2021-04-12,United States,North America,219747,https://www.google.com/search?q=site:npr.org+United States+news+after:2021-04-12+before:2021-04-19
2021-04-12,Russia,Europe,31354,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2021-04-12+before:2021-04-19
2021-04-12,United Kingdom,Europe,15223,https://www.google.com/search?q=site:dw.com+United Kingdom+news+after:2021-04-12+before:2021-04-19
2021-04-12,Ukraine,Europe,10127,https://www.google.com/search?q=site:aljazeera.com+Ukraine+news+after:2021-04-12+before:2021-04-19
2021-04-12,China,Asia,8583,https://www.google.com/search?q=site:pbs.org+China+news+after:2021-04-12+before:2021-04-19
2021-04-19,United States,North America,255893,https://www.google.com/search?q=site:reuters.com+United States+news+after:2021-04-19+before:2021-04-26
2021-04-19,Russia,Europe,30276,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2021-04-19+before:2021-04-26
2021-04-19,Israel,Asia,15107,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2021-04-19+before:2021-04-26
2021-04-19,United Kingdom,Europe,14886,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2021-04-19+before:2021-04-26
2021-04-19,France,Europe,11777,https://www.google.com/search?q=site:reuters.com+France+news+after:2021-04-19+before:2021-04-26
2021-04-26,United States,North America,163227,https://www.google.com/search?q=site:npr.org+United States+news+after:2021-04-26+before:2021-05-03
2021-04-26,Russia,Europe,17553,https://www.google.com/search?q=site:dw.com+Russia+news+after:2021-04-26+before:2021-05-03
2021-04-26,United Kingdom,Europe,15553,https://www.google.com/search?q=site:dw.com+United Kingdom+news+after:2021-04-26+before:2021-05-03
2021-04-26,Israel,Asia,12591,https://www.google.com/search?q=site:npr.org+Israel+news+after:2021-04-26+before:2021-05-03
2021-04-26,India,Asia,10904,https://www.google.com/search?q=site:aljazeera.com+India+news+after:2021-04-26+before:2021-05-03
2021-05-03,United States,North America,136458,https://www.google.com/search?q=site:dw.com+United States+news+after:2021-05-03+before:2021-05-10
2021-05-03,Israel,Asia,35673,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2021-05-03+before:2021-05-10
2021-05-03,United Kingdom,Europe,15241,https://www.google.com/search?q=site:npr.org+United Kingdom+news+after:2021-05-03+before:2021-05-10
2021-05-03,Russia,Europe,9663,https://www.google.com/search?q=site:pbs.org+Russia+news+after:2021-05-03+before:2021-05-10
2021-05-03,India,Asia,8441,https://www.google.com/search?q=site:bbc.com+India+news+after:2021-05-03+before:2021-05-10
2021-05-10,Israel,Asia,385480,https://www.google.com/search?q=site:npr.org+Israel+news+after:2021-05-10+before:2021-05-17
2021-05-10,United States,North America,139988,https://www.google.com/search?q=site:apnews.com+United States+news+after:2021-05-10+before:2021-05-17
2021-05-10,Palestine,Asia,16103,https://www.google.com/search?q=site:apnews.com+Palestine+news+after:2021-05-10+before:2021-05-17
2021-05-10,Russia,Europe,15056,https://www.google.com/search?q=site:dw.com+Russia+news+after:2021-05-10+before:2021-05-17
2021-05-10,United Kingdom,Europe,14918,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2021-05-10+before:2021-05-17
2021-05-17,Israel,Asia,213256,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2021-05-17+before:2021-05-24
2021-05-17,United States,North America,136235,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2021-05-17+before:2021-05-24
2021-05-17,United Kingdom,Europe,13118,https://www.google.com/search?q=site:bbc.com+United Kingdom+news+after:2021-05-17+before:2021-05-24
2021-05-17,Palestine,Asia,10655,https://www.google.com/search?q=site:apnews.com+Palestine+news+after:2021-05-17+before:2021-05-24
2021-05-17,Russia,Europe,10437,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2021-05-17+before:2021-05-24
2021-05-24,United States,North America,156426,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2021-05-24+before:2021-05-31
2021-05-24,Israel,Asia,39064,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2021-05-24+before:2021-05-31
2021-05-24,Belarus,Europe,22921,https://www.google.com/search?q=site:reuters.com+Belarus+news+after:2021-05-24+before:2021-05-31
2021-05-24,United Kingdom,Europe,15785,https://www.google.com/search?q=site:npr.org+United Kingdom+news+after:2021-05-24+before:2021-05-31
2021-05-24,Russia,Europe,13812,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2021-05-24+before:2021-05-31
2021-05-31,United States,North America,111051,https://www.google.com/search?q=site:npr.org+United States+news+after:2021-05-31+before:2021-06-07
2021-05-31,Israel,Asia,18092,https://www.google.com/search?q=site:dw.com+Israel+news+after:2021-05-31+before:2021-06-07
2021-05-31,Poland,Europe,16998,https://www.google.com/search?q=site:reuters.com+Poland+news+after:2021-05-31+before:2021-06-07
2021-05-31,China,Asia,13942,https://www.google.com/search?q=site:npr.org+China+news+after:2021-05-31+before:2021-06-07
2021-05-31,Russia,Europe,13124,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2021-05-31+before:2021-06-07
2021-06-07,United States,North America,113765,https://www.google.com/search?q=site:npr.org+United States+news+after:2021-06-07+before:2021-06-14
2021-06-07,United Kingdom,Europe,20447,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2021-06-07+before:2021-06-14
2021-06-07,Israel,Asia,15141,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2021-06-07+before:2021-06-14
2021-06-07,Russia,Europe,13027,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2021-06-07+before:2021-06-14
2021-06-07,China,Asia,11643,https://www.google.com/search?q=site:npr.org+China+news+after:2021-06-07+before:2021-06-14
2021-06-14,United States,North America,115440,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2021-06-14+before:2021-06-21
2021-06-14,Israel,Asia,21062,https://www.google.com/search?q=site:dw.com+Israel+news+after:2021-06-14+before:2021-06-21
2021-06-14,Russia,Europe,16983,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2021-06-14+before:2021-06-21
2021-06-14,United Kingdom,Europe,11427,https://www.google.com/search?q=site:pbs.org+United Kingdom+news+after:2021-06-14+before:2021-06-21
2021-06-14,China,Asia,9056,https://www.google.com/search?q=site:reuters.com+China+news+after:2021-06-14+before:2021-06-21
2021-06-21,United States,North America,137090,https://www.google.com/search?q=site:pbs.org+United States+news+after:2021-06-21+before:2021-06-28
2021-06-21,Russia,Europe,15824,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2021-06-21+before:2021-06-28
2021-06-21,United Kingdom,Europe,15493,https://www.google.com/search?q=site:dw.com+United Kingdom+news+after:2021-06-21+before:2021-06-28
2021-06-21,Israel,Asia,11107,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2021-06-21+before:2021-06-28
2021-06-21,China,Asia,8542,https://www.google.com/search?q=site:pbs.org+China+news+after:2021-06-21+before:2021-06-28
2021-06-28,United States,North America,121284,https://www.google.com/search?q=site:pbs.org+United States+news+after:2021-06-28+before:2021-07-05
2021-06-28,United Kingdom,Europe,13293,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2021-06-28+before:2021-07-05
2021-06-28,Afghanistan,Asia,12151,https://www.google.com/search?q=site:bbc.com+Afghanistan+news+after:2021-06-28+before:2021-07-05
2021-06-28,Russia,Europe,10888,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2021-06-28+before:2021-07-05
2021-06-28,Israel,Asia,9100,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2021-06-28+before:2021-07-05
2021-07-05,United States,North America,110322,https://www.google.com/search?q=site:dw.com+United States+news+after:2021-07-05+before:2021-07-12
2021-07-05,Haiti,North America,27911,https://www.google.com/search?q=site:npr.org+Haiti+news+after:2021-07-05+before:2021-07-12
2021-07-05,United Kingdom,Europe,14418,https://www.google.com/search?q=site:aljazeera.com+United Kingdom+news+after:2021-07-05+before:2021-07-12
2021-07-05,Afghanistan,Asia,12964,https://www.google.com/search?q=site:npr.org+Afghanistan+news+after:2021-07-05+before:2021-07-12
2021-07-05,Russia,Europe,10536,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2021-07-05+before:2021-07-12
2021-07-12,United States,North America,120694,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2021-07-12+before:2021-07-19
2021-07-12,Haiti,North America,14869,https://www.google.com/search?q=site:npr.org+Haiti+news+after:2021-07-12+before:2021-07-19
2021-07-12,Afghanistan,Asia,12165,https://www.google.com/search?q=site:bbc.com+Afghanistan+news+after:2021-07-12+before:2021-07-19
2021-07-12,South Africa,Africa,11639,https://www.google.com/search?q=site:npr.org+South Africa+news+after:2021-07-12+before:2021-07-19
2021-07-12,United Kingdom,Europe,10504,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2021-07-12+before:2021-07-19
2021-07-19,United States,North America,123020,https://www.google.com/search?q=site:pbs.org+United States+news+after:2021-07-19+before:2021-07-26
2021-07-19,United Kingdom,Europe,9943,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2021-07-19+before:2021-07-26
2021-07-19,Afghanistan,Asia,9322,https://www.google.com/search?q=site:reuters.com+Afghanistan+news+after:2021-07-19+before:2021-07-26
2021-07-19,Israel,Asia,9033,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2021-07-19+before:2021-07-26
