mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events,material_conflict_mentions_weighted
2021-03-22,Russia,Europe,11424,6164,4.727636115605274
2021-03-22,Canada,North America,11256,3980,1.139796293656346
2021-03-22,India,Asia,7230,4546,0.9431030924419925
2021-03-22,Bangladesh,Asia,6156,2690,1.302873067348566
2021-03-22,Australia,Oceania,5989,2611,1.1863450686275956
2021-03-22,France,Europe,5061,2436,2.3829426522495596
2021-03-22,North Korea,Asia,4707,1575,1.9580554374392545
2021-03-22,Mexico,North America,4698,2243,1.0228633659167936
2021-03-22,Israel,Asia,4652,2633,1.1919115120177861
2021-03-22,Nigeria,Africa,4432,3493,0.8269028320759401
2021-03-22,Indonesia,Asia,4390,1668,1.6907199790046556
2021-03-29,United States,North America,146105,47957,18.37738524566949
2021-03-29,United Kingdom,Europe,17696,6079,2.994816604102906
2021-03-29,Russia,Europe,13448,7513,6.590892906333096
2021-03-29,Myanmar,Asia,9340,3628,5.011236604260802
2021-03-29,India,Asia,9058,5009,1.8540988775848484
2021-03-29,China,Asia,8709,4304,2.932639033480284
2021-03-29,France,Europe,6984,3301,4.085013488430587
2021-03-29,Ukraine,Europe,6954,4023,3.588872236566123
2021-03-29,Canada,North America,6853,2873,0.8636850493658127
2021-03-29,Indonesia,Asia,6503,3396,1.878113779392927
2021-03-29,Israel,Asia,5215,2423,1.2258752312438195
2021-03-29,Germany,Europe,5018,1723,1.7205647128806831
2021-03-29,Australia,Oceania,4939,2154,1.022864567869285
2021-03-29,Nigeria,Africa,4927,3769,0.8584167154274411
2021-03-29,Mexico,North America,4919,2414,1.3449127745682807
2021-04-05,United States,North America,141622,45968,13.851773767043845
2021-04-05,United Kingdom,Europe,25107,7684,5.928483717936855
2021-04-05,Russia,Europe,14898,7996,6.743505800683503
2021-04-05,India,Asia,10785,6039,2.2380269393245578
2021-04-05,Ukraine,Europe,9479,5446,3.9633802595818235
2021-04-05,China,Asia,7926,3988,3.9845139236996356
2021-04-05,Myanmar,Asia,7008,2736,5.672195915123527
2021-04-05,Israel,Asia,6280,3398,1.9222978224698115
2021-04-05,Canada,North America,6104,2444,0.5840735270329347
2021-04-05,Australia,Oceania,5875,2097,0.7890516271934377
2021-04-05,Ireland,Europe,5632,1444,1.9735021719246377
2021-04-05,Iran,Asia,5431,1951,1.3820916779838373
2021-04-05,Nigeria,Africa,5282,3924,1.4229421463539529
2021-04-05,France,Europe,4183,2473,2.9479105603722835
2021-04-05,Turkey,Asia,4018,2160,2.0972487056483886
2021-04-12,United States,North America,219747,61061,24.382286063212483
2021-04-12,Russia,Europe,31354,13650,12.853632511480098
2021-04-12,United Kingdom,Europe,15223,5475,2.1157222962051803
2021-04-12,Ukraine,Europe,10127,5751,3.5987269098437107
2021-04-12,China,Asia,8583,3845,3.7636544939708605
2021-04-12,France,Europe,7359,3649,3.3516024032314733
2021-04-12,Israel,Asia,7222,3960,2.7933141181030163
2021-04-12,Australia,Oceania,7214,2254,0.6995327690031626
2021-04-12,India,Asia,7091,4300,1.3770791049002882
2021-04-12,Pakistan,Asia,5763,3217,1.3004364964581396
2021-04-12,Canada,North America,5204,2495,0.6127475332126904
2021-04-12,Nigeria,Africa,5032,3704,0.9730929299399468
2021-04-12,Afghanistan,Asia,4585,2408,1.6343047711104493
2021-04-12,Iran,Asia,4442,2027,1.6941362902389348
2021-04-12,Mexico,North America,4249,2059,0.5341163688859962
2021-04-19,United States,North America,255893,66050,25.82509628114953
2021-04-19,Russia,Europe,30276,13895,13.883941552956554
2021-04-19,Israel,Asia,15107,6923,5.952006744016399
2021-04-19,United Kingdom,Europe,14886,5821,1.5812790284111444
2021-04-19,France,Europe,11777,4700,3.837249727458601
2021-04-19,India,Asia,10446,5326,1.7165299971047427
2021-04-19,Ukraine,Europe,8220,4589,2.4605352564029372
2021-04-19,Australia,Oceania,7626,2488,0.9985645114420886
2021-04-19,Canada,North America,7274,3016,0.5359365409012478
2021-04-19,Chad,Africa,6722,2995,8.12213453280193
2021-04-19,Nigeria,Africa,6637,4858,1.5309316411974079
2021-04-19,China,Asia,6270,3284,1.7052493340443124
2021-04-19,Turkey,Asia,4905,2066,1.5614529157490822
2021-04-19,Germany,Europe,4633,1849,1.130052175371862
2021-04-19,Pakistan,Asia,4499,2558,1.0615667916356488
2021-04-26,United States,North America,163227,50686,13.623697531743089
2021-04-26,Russia,Europe,17553,8922,9.519534160504337
2021-04-26,United Kingdom,Europe,15553,5434,2.402368560237289
2021-04-26,Israel,Asia,12591,5197,3.699921519311292
2021-04-26,India,Asia,10904,5773,3.0621676103868944
2021-04-26,Iran,Asia,9239,2325,1.6079858442348745
2021-04-26,Nigeria,Africa,8444,6187,1.7758848601002277
2021-04-26,France,Europe,6990,3466,3.172771539996418
2021-04-26,China,Asia,6512,3345,2.3867038749711544
2021-04-26,Ukraine,Europe,6206,3027,1.4704288019103098
2021-04-26,Canada,North America,5760,2516,0.49753914350804473
2021-04-26,Afghanistan,Asia,5596,2096,1.7866719153068622
2021-04-26,Australia,Oceania,5356,2371,1.1029945454066128
2021-04-26,Italy,Europe,5199,2098,1.557493139367164
2021-04-26,Germany,Europe,4316,1889,1.6574865100761582
2021-05-03,United States,North America,136458,46307,11.370608959181274
2021-05-03,Israel,Asia,35673,12791,15.770555618905087
2021-05-03,United Kingdom,Europe,15241,5677,3.1134347157046043
2021-05-03,Russia,Europe,9663,5592,4.702096802817484
2021-05-03,India,Asia,8441,4811,1.9925194156140582
2021-05-03,Afghanistan,Asia,7481,3892,3.370154713377594
2021-05-03,China,Asia,7211,3484,2.8574419593304063
2021-05-03,Nigeria,Africa,6970,4966,1.6448790537718285
2021-05-03,Australia,Oceania,5961,2451,0.9345383349874613
2021-05-03,Canada,North America,5849,2403,0.5316089662807525
2021-05-03,Brazil,South America,5195,2420,2.6526534961242896
2021-05-03,Italy,Europe,5185,2102,1.2284339701094467
2021-05-03,Colombia,South America,5130,3097,5.868204768227227
2021-05-03,Germany,Europe,4817,2154,1.5733370570595746
2021-05-03,France,Europe,4661,2901,2.5710390771522955
2021-05-10,Israel,Asia,385480,81863,72.51017125987255
2021-05-10,United States,North America,139988,44685,5.680042688022116
2021-05-10,Palestine,Asia,16103,6082,1.9836982689002987
2021-05-10,Russia,Europe,15056,7790,4.4476462495627915
2021-05-10,United Kingdom,Europe,14918,6131,1.5958060437019106
2021-05-10,India,Asia,8273,4386,0.6458596620713576
2021-05-10,China,Asia,7571,3510,1.4181720120126735
2021-05-10,France,Europe,7068,3061,1.1215107871585832
2021-05-10,Canada,North America,5481,2433,0.2552806163047138
2021-05-10,Nigeria,Africa,4878,3610,1.0785005250541768
2021-05-10,Afghanistan,Asia,4562,2494,1.3115535508352845
2021-05-10,Germany,Europe,4139,1923,0.4329357586237208
2021-05-10,Egypt,Africa,3991,1173,0.3028305815050739
2021-05-10,Lebanon,Asia,3901,933,0.32237337411280004
2021-05-10,Ukraine,Europe,3799,2556,0.6525108637503153
2021-05-17,Israel,Asia,213256,52051,55.537835456352276
2021-05-17,United States,North America,136235,44932,8.31338493907884
2021-05-17,United Kingdom,Europe,13118,5389,1.5258844614595568
2021-05-17,Palestine,Asia,10655,4005,1.5709280930679494
2021-05-17,Russia,Europe,10437,5978,4.607067246820972
2021-05-17,India,Asia,6698,4255,1.0705792105616831
2021-05-17,China,Asia,6431,3519,1.36789667479961
2021-05-17,Nigeria,Africa,5930,4541,1.2965508966952761
2021-05-17,Egypt,Africa,5650,1404,0.39753796064124863
2021-05-17,Lebanon,Asia,5556,1049,0.44908295254383074
2021-05-17,Spain,Europe,4643,2124,0.909012528260794
2021-05-17,Canada,North America,4622,2421,0.37030444246144484
2021-05-17,Australia,Oceania,4500,1836,0.5296756030571911
2021-05-17,France,Europe,4297,2099,1.902896023293126
2021-05-17,Germany,Europe,3745,1824,0.7763539763204474
2021-05-24,United States,North America,156426,49450,12.23984541877611
2021-05-24,Israel,Asia,39064,15926,12.026800743113316
2021-05-24,Belarus,Europe,22921,8512,10.388242619195582
2021-05-24,United Kingdom,Europe,15785,5901,2.1353438876616
2021-05-24,Russia,Europe,13812,7776,4.876800096194598
2021-05-24,China,Asia,9898,4325,2.7363870460392214
2021-05-24,India,Asia,7782,4217,1.1383543405750305
2021-05-24,Nigeria,Africa,6149,4458,1.5151561718288846
2021-05-24,France,Europe,5951,2814,3.346582946598721
2021-05-24,Ukraine,Europe,5220,2926,1.3748478718955983
2021-05-24,Canada,North America,4719,2267,0.466473905667409
2021-05-24,Mexico,North America,4522,2008,0.69714981838265
2021-05-24,Afghanistan,Asia,4429,1982,1.6244773554751104
2021-05-24,Australia,Oceania,4081,2174,0.8640993883636015
2021-05-24,Italy,Europe,3857,1979,1.3274945969714878
2021-05-31,United States,North America,111051,40516,11.30616141305903
2021-05-31,Israel,Asia,18092,9195,6.628646649687518
2021-05-31,Poland,Europe,16998,865,0.6433542083074903
2021-05-31,China,Asia,13942,5181,4.132505570967915
2021-05-31,Russia,Europe,13124,6462,7.292484644392205
2021-05-31,United Kingdom,Europe,12480,4363,1.8401738137764625
2021-05-31,Nigeria,Africa,9772,6681,3.6611650933885804
2021-05-31,India,Asia,6791,4386,1.1666364218635032
2021-05-31,France,Europe,6063,2534,4.237779215884216
2021-05-31,Canada,North America,5619,2144,0.5070105884049707
2021-05-31,Belarus,Europe,5571,2507,2.7537419124663396
2021-05-31,Afghanistan,Asia,5140,2483,1.958980742503753
2021-05-31,Mexico,North America,4606,1975,0.991569637452017
2021-05-31,Australia,Oceania,4280,1977,1.1286981556803417
2021-05-31,Pakistan,Asia,3958,2298,0.9492339253382607
2021-06-07,United States,North America,113765,41901,11.89249786419727
2021-06-07,United Kingdom,Europe,20447,6120,3.4136364595052697
2021-06-07,Israel,Asia,15141,8331,8.36480467813939
2021-06-07,Russia,Europe,13027,6646,6.673925218715255
2021-06-07,China,Asia,11643,4595,3.717388636573375
2021-06-07,Canada,North America,9120,4028,1.6253719317529276
2021-06-07,Nigeria,Africa,6927,5093,2.455990882430712
2021-06-07,France,Europe,6487,3290,4.860181802210919
2021-06-07,India,Asia,6075,4103,0.8529928090835037
2021-06-07,Afghanistan,Asia,5761,2607,2.275092427973682
2021-06-07,Australia,Oceania,5524,2520,1.3431390556371132
2021-06-07,Mexico,North America,5402,2490,1.4380080413479792
2021-06-07,Pakistan,Asia,3960,2373,1.2401002472595806
2021-06-07,Ukraine,Europe,3386,2185,1.2488561697131553
2021-06-07,Germany,Europe,3053,1450,1.246368292194362
2021-06-14,United States,North America,115440,42305,13.748196354486119
2021-06-14,Israel,Asia,21062,10056,10.27632216020267
2021-06-14,Russia,Europe,16983,8041,7.48330814947269
2021-06-14,United Kingdom,Europe,11427,5145,2.7199971316527027
2021-06-14,China,Asia,9056,4273,3.4959192933311134
2021-06-14,India,Asia,6808,4320,0.9838174024780614
2021-06-14,France,Europe,5813,2496,3.0978716657939622
2021-06-14,Nigeria,Africa,5644,4283,2.01791251583724
2021-06-14,Canada,North America,5238,2562,0.6755026507760238
2021-06-14,Australia,Oceania,4587,2209,0.9084938417976606
2021-06-14,Ukraine,Europe,4105,2592,1.2533191449675736
2021-06-14,Mexico,North America,3490,1878,0.7324700012369584
2021-06-14,Germany,Europe,3477,1592,1.2011238520525933
2021-06-14,Pakistan,Asia,3125,2146,0.9732210870072712
2021-06-14,Afghanistan,Asia,2921,1648,1.4136353810885844
2021-06-21,United States,North America,137090,45882,16.875971359627446
2021-06-21,Russia,Europe,15824,8406,8.848465833245916
2021-06-21,United Kingdom,Europe,15493,6327,3.8599875711154854
2021-06-21,Israel,Asia,11107,5979,3.2198205094406953
2021-06-21,China,Asia,8542,4281,3.2661153407907384
2021-06-21,Canada,North America,8261,3343,1.0322222640185554
2021-06-21,Spain,Europe,7887,3302,2.527438854227693
2021-06-21,India,Asia,6502,4341,1.4972026643618965
2021-06-21,France,Europe,6501,2319,3.8305713837759234
2021-06-21,Australia,Oceania,5187,2452,1.3702586032824386
2021-06-21,Afghanistan,Asia,5134,2633,2.065688919767154
2021-06-21,Nigeria,Africa,4852,3658,1.1416226958341955
2021-06-21,Ukraine,Europe,4208,2639,1.4562190597703055
2021-06-21,Germany,Europe,4048,2062,1.657026045145765
2021-06-21,Pakistan,Asia,4004,2643,1.0123742989480158
2021-06-28,United States,North America,121284,43960,16.905524225157773
2021-06-28,United Kingdom,Europe,13293,5922,3.008332150263604
2021-06-28,Afghanistan,Asia,12151,3840,3.8625890042614133
2021-06-28,Russia,Europe,10888,6320,6.929931968738177
2021-06-28,Israel,Asia,9100,5990,3.924903537705532
2021-06-28,China,Asia,7898,3793,2.4454280253103144
2021-06-28,Iraq,Asia,7160,2439,2.5910579694554094
2021-06-28,India,Asia,6554,4282,1.052134707390895
2021-06-28,Canada,North America,5972,2676,0.8355723776441245
2021-06-28,Nigeria,Africa,5583,3872,1.343838110334179
2021-06-28,Italy,Europe,4898,1539,1.5154807843909635
2021-06-28,Australia,Oceania,4732,2015,1.0688917735534782
2021-06-28,Philippines,Asia,4712,904,1.0959957493723063
2021-06-28,South Africa,Africa,4541,2577,2.0042730672566993
2021-06-28,Pakistan,Asia,4509,2885,1.1062446223105007
2021-07-05,United States,North America,110322,41040,12.445407042329595
2021-07-05,Haiti,North America,27911,9480,15.425283451706983
2021-07-05,United Kingdom,Europe,14418,4842,2.5118958411302894
2021-07-05,Afghanistan,Asia,12964,6832,5.538350664508763
2021-07-05,Russia,Europe,10536,6139,4.649267252041903
2021-07-05,China,Asia,7600,3398,1.8717762900995067
2021-07-05,Nigeria,Africa,7416,5410,3.086102854467997
2021-07-05,Israel,Asia,6996,4293,3.149333106919259
2021-07-05,India,Asia,6218,4340,1.0157119036722262
2021-07-05,Colombia,South America,5918,2257,2.2956720320286714
2021-07-05,South Africa,Africa,5488,3086,2.424274408013062
2021-07-05,Canada,North America,5252,2468,0.6919826224759145
2021-07-05,France,Europe,4600,2139,1.4979898863313645
2021-07-05,Australia,Oceania,4428,1854,0.9546930382852806
2021-07-05,Spain,Europe,3962,1981,1.6190011778413382
2021-07-12,United States,North America,120694,43197,11.922979532838045
2021-07-12,Haiti,North America,14869,5258,5.191593818324813
2021-07-12,Afghanistan,Asia,12165,6142,5.123841320340864
2021-07-12,South Africa,Africa,11639,6639,8.062833350819897
2021-07-12,United Kingdom,Europe,10504,4254,1.6529174394516435
2021-07-12,Russia,Europe,9225,5235,6.114899646693398
2021-07-12,Cuba,North America,8887,3635,4.574738723183542
2021-07-12,China,Asia,8233,3914,3.283114066967301
2021-07-12,Germany,Europe,8085,2352,2.43145539549866
2021-07-12,Israel,Asia,7011,4000,1.8204521741480217
2021-07-12,Pakistan,Asia,6278,3827,1.5985697389487818
2021-07-12,Netherlands,Europe,6020,1105,1.490051110348214
2021-07-12,India,Asia,5738,3973,1.0147046745120716
2021-07-12,France,Europe,5649,2203,3.0419075835795346
2021-07-12,Canada,North America,5398,2402,0.6494403241400396
2021-07-19,United States,North America,123020,41454,15.033120081063426
2021-07-19,United Kingdom,Europe,9943,4186,1.7983690499758251
2021-07-19,Afghanistan,Asia,9322,4771,4.091264736272996
2021-07-19,Israel,Asia,9033,4960,2.872880964560407
2021-07-19,Russia,Europe,7985,5128,4.9023362964959185
2021-07-19,China,Asia,6862,3770,4.56199914887356
2021-07-19,Canada,North America,6460,2629,0.601089302425034
2021-07-19,Australia,Oceania,6101,2297,2.197399200526033
2021-07-19,India,Asia,5835,3993,1.1781470445239932
2021-07-19,Haiti,North America,5738,1827,2.413813031812894
2021-07-19,Nigeria,Africa,5691,4047,1.6871695956957018
2021-07-19,Pakistan,Asia,4858,2677,1.4879855471112722
2021-07-19,France,Europe,4701,2172,3.4361644374432068
2021-07-19,South Africa,Africa,4391,2436,2.166745425873919
2021-07-19,Cuba,North America,3672,1875,2.9210202495316477
2021-07-26,United States,North America,103055,37365,11.041673512870405
2021-07-26,Israel,Asia,13598,6429,5.0979389088744655
2021-07-26,United Kingdom,Europe,11597,4713,2.3784541242124266
2021-07-26,Afghanistan,Asia,11350,6024,6.771080513055343
2021-07-26,Russia,Europe,8772,4952,4.376321159280481
2021-07-26,Turkey,Asia,7485,2679,3.207170231629532
2021-07-26,China,Asia,6444,3659,3.3735658981194634
2021-07-26,India,Asia,5847,3798,0.8286966605531669
2021-07-26,Iran,Asia,5348,1751,1.6357677028607944
2021-07-26,Nigeria,Africa,4886,3742,1.433199030500879
2021-07-26,France,Europe,4767,2104,3.592144194814417
2021-07-26,Pakistan,Asia,4727,2980,1.4247509072996958
2021-07-26,Iraq,Asia,4313,2076,2.3552948141271925
2021-07-26,Germany,Europe,4145,1699,1.5851797754545298
2021-07-26,Italy,Europe,3384,1304,1.1768316930053366
2021-08-02,United States,North America,87915,34255,11.249306072197086
2021-08-02,Afghanistan,Asia,23120,9970,12.39037489292661
2021-08-02,Israel,Asia,11919,6298,4.329767510658608
2021-08-02,United Kingdom,Europe,9970,4306,2.4152958252500176
2021-08-02,Greece,Europe,8127,2935,4.3269653864189594
2021-08-02,Lebanon,Asia,6936,2656,2.857249643654411
2021-08-02,Russia,Europe,6719,4368,3.601658034659813
2021-08-02,Turkey,Asia,5367,2468,2.11291840811102
2021-08-02,India,Asia,5276,3565,1.1121321995617806
2021-08-02,China,Asia,5256,2927,2.9249854691558648
2021-08-02,Iran,Asia,4887,2592,2.647489557822065
2021-08-02,Pakistan,Asia,4875,2492,1.25466680080546
2021-08-02,Nigeria,Africa,3725,3023,2.261520919842719
2021-08-02,Germany,Europe,3420,1394,1.6466314152240835
2021-08-02,Ukraine,Europe,3402,2248,1.2722809900859273
2021-08-09,United States,North America,84973,32662,11.87754775709881
2021-08-09,Afghanistan,Asia,36405,14526,22.29799333504473
2021-08-09,United Kingdom,Europe,15872,5259,3.101428223970535
2021-08-09,Russia,Europe,8866,4809,4.569552020809064
2021-08-09,Canada,North America,8692,2931,1.4942203302235717
2021-08-09,China,Asia,7211,3357,3.680663215331005
2021-08-09,Israel,Asia,6234,3459,3.222947702118786
2021-08-09,Germany,Europe,5043,1556,1.3041975982413974
2021-08-09,Pakistan,Asia,4362,2536,1.173702369177439
2021-08-09,Greece,Europe,4199,1734,2.447595709502274
2021-08-09,India,Asia,4099,3002,0.6841167064104482
2021-08-09,France,Europe,3871,1914,1.800980758380204
2021-08-09,Mexico,North America,3533,1335,0.6193021706477395
2021-08-09,Australia,Oceania,3424,1336,0.9610791245728503
2021-08-09,Nigeria,Africa,2975,2274,1.1579167413606712
2021-08-16,United States,North America,90507,35065,10.733098143832548
2021-08-16,Afghanistan,Asia,71530,25189,34.81747921397006
2021-08-16,United Kingdom,Europe,14766,4877,2.8218648686666348
2021-08-16,Russia,Europe,11943,6112,5.4774049973379
2021-08-16,Israel,Asia,10750,5267,4.292443544559329
2021-08-16,China,Asia,6445,2617,1.7885531730772686
2021-08-16,Germany,Europe,6437,2209,1.9215991765455294
2021-08-16,Pakistan,Asia,5901,3130,1.1975551907064756
2021-08-16,France,Europe,4912,1951,1.3298878721401017
2021-08-16,India,Asia,4893,3151,0.6245663941451092
2021-08-16,Australia,Oceania,4543,1976,2.285534722014962
2021-08-16,Ukraine,Europe,4238,2279,0.8291602758163513
2021-08-16,Canada,North America,4031,1757,0.5161995270004724
2021-08-16,Nigeria,Africa,3869,3020,1.6689343637715517
2021-08-16,Spain,Europe,2809,857,0.4212657306647394
2021-08-23,United States,North America,143129,48779,18.031494149149395
2021-08-23,Afghanistan,Asia,96285,28665,32.39799665715286
2021-08-23,United Kingdom,Europe,21411,6305,2.7673829489696185
2021-08-23,Israel,Asia,14092,6173,4.434425544309983
2021-08-23,Russia,Europe,10449,6146,4.033454631623015
2021-08-23,India,Asia,7215,4888,0.6320181084051518
2021-08-23,China,Asia,5900,3095,1.6747235685962403
2021-08-23,Nigeria,Africa,5727,4119,1.7320749251008645
2021-08-23,Germany,Europe,5513,1983,1.4392770670967845
2021-08-23,Pakistan,Asia,4609,2590,0.6864070016824652
2021-08-23,Australia,Oceania,4511,2084,0.8296231023659834
