mention_week,conflict_continent,conflict_country_name,material_conflict_mentions
2023-02-20,Europe,United Kingdom,9003878
2023-02-20,Europe,Vatican City,26859
2023-02-20,North America,Bahamas,103274
2023-02-20,North America,Barbados,16671
2023-02-20,North America,Belize,44311
2023-02-20,North America,Bermuda,12253
2023-02-20,North America,Canada,3884246
2023-02-20,North America,Costa Rica,31794
2023-02-20,North America,Cuba,458841
2023-02-20,North America,Dominica,10479
2023-02-20,North America,Dominican Republic,66258
2023-02-20,North America,El Salvador,195915
2023-02-20,North America,Grenada,9966
2023-02-20,North America,Guadeloupe,31447
2023-02-20,North America,Guatemala,265446
2023-02-20,North America,Haiti,257300
2023-02-20,North America,Honduras,254828
2023-02-20,North America,Jamaica,146935
2023-02-20,North America,Martinique,5439
2023-02-20,North America,Mexico,3155523
2023-02-20,North America,Nicaragua,196277
2023-02-20,North America,Panama,151952
2023-02-20,North America,Puerto Rico,117099
2023-02-20,North America,Saint Vincent and the Grenadines,4436
2023-02-20,North America,Trinidad and Tobago,59323
2023-02-20,North America,United States,89277103
2023-02-20,North America,"Virgin Islands, U.S.",8090
2023-02-20,Oceania,Australia,4838463
2023-02-20,Oceania,Fiji,46133
2023-02-20,Oceania,Guam,56296
2023-02-20,Oceania,New Zealand,616190
2023-02-20,Oceania,Oceans,92000
2023-02-20,Oceania,Papua New Guinea,40445
2023-02-20,South America,Argentina,563480
2023-02-20,South America,Bolivia,201202
2023-02-20,South America,Brazil,1485760
2023-02-20,South America,Chile,378080
2023-02-20,South America,Colombia,768285
2023-02-20,South America,Ecuador,195937
2023-02-20,South America,Guyana,45537
2023-02-20,South America,Paraguay,82025
2023-02-20,South America,Peru,439025
2023-02-20,South America,Suriname,8144
2023-02-20,South America,Uruguay,65810
2023-02-20,South America,Venezuela,1297348
2023-02-27,Africa,Algeria,241443
2023-02-27,Africa,Angola,109758
2023-02-27,Africa,Benin,44583
2023-02-27,Africa,Botswana,24611
2023-02-27,Africa,Burkina Faso,233863
2023-02-27,Africa,Cameroon,204236
2023-02-27,Africa,Chad,181301
2023-02-27,Africa,Democratic Republic of Congo,91232
2023-02-27,Africa,Djibouti,45708
2023-02-27,Africa,Egypt,2551783
2023-02-27,Africa,Eritrea,56110
2023-02-27,Africa,Ethiopia,329102
2023-02-27,Africa,Gabon,20430
2023-02-27,Africa,Gambia,81408
2023-02-27,Africa,Ghana,386167
2023-02-27,Africa,Guinea,68205
2023-02-27,Africa,Ivory Coast,83648
2023-02-27,Africa,Kenya,783304
2023-02-27,Africa,Lesotho,23224
2023-02-27,Africa,Liberia,63921
2023-02-27,Africa,Libya,1121498
2023-02-27,Africa,Madagascar,17368
2023-02-27,Africa,Malawi,65348
2023-02-27,Africa,Mali,494297
2023-02-27,Africa,Mauritania,33858
2023-02-27,Africa,Mauritius,60863
2023-02-27,Africa,Morocco,379546
2023-02-27,Africa,Mozambique,76673
2023-02-27,Africa,Namibia,44423
2023-02-27,Africa,Niger,188403
2023-02-27,Africa,Nigeria,2914650
2023-02-27,Africa,Republic of Congo,170683
2023-02-27,Africa,Reunion,14937
2023-02-27,Africa,Rwanda,161172
2023-02-27,Africa,Senegal,100463
2023-02-27,Africa,Seychelles,4747
2023-02-27,Africa,Sierra Leone,35580
2023-02-27,Africa,Somalia,835062
2023-02-27,Africa,South Africa,1394265
2023-02-27,Africa,South Sudan,228080
2023-02-27,Africa,Sudan,568855
2023-02-27,Africa,Tanzania,114884
2023-02-27,Africa,Tunisia,515173
2023-02-27,Africa,Uganda,301914
2023-02-27,Africa,Zambia,63507
2023-02-27,Africa,Zimbabwe,491340
2023-02-27,Africa,eSwatini,11115
2023-02-27,Antarctica,Antarctica,4984
2023-02-27,Asia,Afghanistan,4204220
2023-02-27,Asia,Armenia,491015
2023-02-27,Asia,Azerbaijan,390919
2023-02-27,Asia,Bahrain,222918
2023-02-27,Asia,Bangladesh,1475898
2023-02-27,Asia,Bhutan,8790
2023-02-27,Asia,Brunei,45544
2023-02-27,Asia,Cambodia,212529
2023-02-27,Asia,China,4500321
2023-02-27,Asia,East Timor,8918
2023-02-27,Asia,Georgia,64997
2023-02-27,Asia,Hong Kong,419113
2023-02-27,Asia,India,5523538
2023-02-27,Asia,Indonesia,1532475
2023-02-27,Asia,Iran,3952544
2023-02-27,Asia,Iraq,4520857
2023-02-27,Asia,Israel,11998463
2023-02-27,Asia,Japan,1342412
2023-02-27,Asia,Jordan,543130
2023-02-27,Asia,Kazakhstan,155974
2023-02-27,Asia,Kuwait,162084
2023-02-27,Asia,Kyrgyzstan,79307
2023-02-27,Asia,Lebanon,883848
2023-02-27,Asia,Macau,11220
2023-02-27,Asia,Malaysia,605467
2023-02-27,Asia,Maldives,73900
2023-02-27,Asia,Mongolia,21206
2023-02-27,Asia,Myanmar,586483
2023-02-27,Asia,Nepal,231943
2023-02-27,Asia,North Korea,1412597
2023-02-27,Asia,Oman,60845
2023-02-27,Asia,Pakistan,3728421
2023-02-27,Asia,Palestine,1623998
2023-02-27,Asia,Paracel Islands,847
2023-02-27,Asia,Philippines,1639433
2023-02-27,Asia,Qatar,267248
2023-02-27,Asia,Saudi Arabia,2804594
2023-02-27,Asia,Singapore,234282
2023-02-27,Asia,South Korea,1249775
2023-02-27,Asia,Sri Lanka,461644
2023-02-27,Asia,Syria,8911880
2023-02-27,Asia,Taiwan,256862
2023-02-27,Asia,Tajikistan,60768
2023-02-27,Asia,Thailand,619442
2023-02-27,Asia,Turkey,6127491
2023-02-27,Asia,Turkmenistan,38437
2023-02-27,Asia,United Arab Emirates,347306
2023-02-27,Asia,Uzbekistan,77826
2023-02-27,Asia,Vietnam,550890
2023-02-27,Asia,Yemen,1988192
2023-02-27,Europe,Albania,444904
2023-02-27,Europe,Austria,322614
2023-02-27,Europe,Bailiwick of Guernsey,5936
2023-02-27,Europe,Bailiwick of Jersey,140381
2023-02-27,Europe,Belarus,486121
2023-02-27,Europe,Belgium,1100819
2023-02-27,Europe,Bosnia and Herzegovina,107870
2023-02-27,Europe,Bulgaria,246114
2023-02-27,Europe,Croatia,256195
2023-02-27,Europe,Cyprus,127052
2023-02-27,Europe,Czech Republic,213766
2023-02-27,Europe,Denmark,396802
2023-02-27,Europe,Estonia,69067
2023-02-27,Europe,Finland,183852
2023-02-27,Europe,France,4780939
2023-02-27,Europe,Germany,3145621
2023-02-27,Europe,Gibraltar,22482
2023-02-27,Europe,Greece,1104968
2023-02-27,Europe,Hungary,350451
2023-02-27,Europe,Iceland,49333
2023-02-27,Europe,Ireland,891017
2023-02-27,Europe,Italy,1999266
2023-02-27,Europe,Kosovo,153933
2023-02-27,Europe,Latvia,68902
2023-02-27,Europe,Lithuania,164950
2023-02-27,Europe,Luxembourg,35569
2023-02-27,Europe,Malta,98342
2023-02-27,Europe,Moldova,133381
2023-02-27,Europe,Montenegro,39011
2023-02-27,Europe,Netherlands,631738
2023-02-27,Europe,North Macedonia,325149
2023-02-27,Europe,Norway,343180
2023-02-27,Europe,Poland,784015
2023-02-27,Europe,Portugal,245409
2023-02-27,Europe,Romania,737955
2023-02-27,Europe,Russia,11217477
2023-02-27,Europe,San Marino,476
2023-02-27,Europe,Serbia,604704
2023-02-27,Europe,Slovakia,92332
2023-02-27,Europe,Slovenia,55616
2023-02-27,Europe,Spain,1932169
2023-02-27,Europe,Svalbard,2267
2023-02-27,Europe,Sweden,995181
2023-02-27,Europe,Switzerland,550314
2023-02-27,Europe,Ukraine,6040386
2023-02-27,Europe,United Kingdom,9015978
2023-02-27,North America,Bahamas,103359
2023-02-27,North America,Barbados,16678
2023-02-27,North America,Belize,44319
2023-02-27,North America,Bermuda,12280
2023-02-27,North America,Canada,3889933
2023-02-27,North America,Costa Rica,31851
2023-02-27,North America,Cuba,459019
2023-02-27,North America,Dominica,10479
2023-02-27,North America,Dominican Republic,66285
2023-02-27,North America,El Salvador,196103
2023-02-27,North America,Guadeloupe,31476
2023-02-27,North America,Guatemala,265567
2023-02-27,North America,Haiti,257544
2023-02-27,North America,Honduras,254916
2023-02-27,North America,Jamaica,147113
2023-02-27,North America,Mexico,3158182
2023-02-27,North America,Nicaragua,196471
2023-02-27,North America,Panama,151989
2023-02-27,North America,Puerto Rico,117357
2023-02-27,North America,Saint Vincent and the Grenadines,4439
2023-02-27,North America,Saint-Martin,933
2023-02-27,North America,Trinidad and Tobago,59396
2023-02-27,North America,United States,89381139
2023-02-27,North America,"Virgin Islands, U.S.",8096
2023-02-27,Oceania,Australia,4840227
2023-02-27,Oceania,Fiji,46156
2023-02-27,Oceania,Guam,56315
2023-02-27,Oceania,Nauru,31038
2023-02-27,Oceania,New Zealand,616396
2023-02-27,Oceania,Oceania,4518
2023-02-27,Oceania,Oceans,92066
2023-02-27,Oceania,Papua New Guinea,40467
2023-02-27,South America,Argentina,563963
2023-02-27,South America,Bolivia,201313
2023-02-27,South America,Brazil,1487212
2023-02-27,South America,Chile,378334
2023-02-27,South America,Colombia,768990
2023-02-27,South America,Ecuador,196288
2023-02-27,South America,Guyana,45548
2023-02-27,South America,Paraguay,82058
2023-02-27,South America,Peru,439571
2023-02-27,South America,Uruguay,65827
2023-02-27,South America,Venezuela,1297676
2023-03-06,Africa,Algeria,241542
2023-03-06,Africa,Angola,109777
2023-03-06,Africa,Benin,44592
2023-03-06,Africa,Burkina Faso,233955
2023-03-06,Africa,Burundi,148434
2023-03-06,Africa,Cameroon,204311
2023-03-06,Africa,Central African Republic,113215
2023-03-06,Africa,Chad,181347
2023-03-06,Africa,Comoros,2445
2023-03-06,Africa,Democratic Republic of Congo,91284
2023-03-06,Africa,Egypt,2552687
2023-03-06,Africa,Eritrea,56134
2023-03-06,Africa,Ethiopia,329193
2023-03-06,Africa,Gambia,81413
2023-03-06,Africa,Ghana,386717
2023-03-06,Africa,Guinea,68231
2023-03-06,Africa,Guinea-Bissau,2352
2023-03-06,Africa,Ivory Coast,83667
2023-03-06,Africa,Kenya,783612
2023-03-06,Africa,Lesotho,23340
2023-03-06,Africa,Liberia,64010
2023-03-06,Africa,Libya,1121555
2023-03-06,Africa,Madagascar,17403
2023-03-06,Africa,Malawi,65408
2023-03-06,Africa,Mali,494360
2023-03-06,Africa,Mauritania,33972
2023-03-06,Africa,Mauritius,60926
2023-03-06,Africa,Morocco,379683
2023-03-06,Africa,Mozambique,76684
2023-03-06,Africa,Namibia,44441
2023-03-06,Africa,Niger,188451
2023-03-06,Africa,Nigeria,2918085
2023-03-06,Africa,Republic of Congo,171212
2023-03-06,Africa,Reunion,14951
2023-03-06,Africa,Rwanda,161359
2023-03-06,Africa,Senegal,100508
2023-03-06,Africa,Seychelles,4751
2023-03-06,Africa,Sierra Leone,35582
2023-03-06,Africa,Somalia,835489
2023-03-06,Africa,South Africa,1395740
2023-03-06,Africa,South Sudan,228126
2023-03-06,Africa,Sudan,569083
2023-03-06,Africa,Tanzania,114896
2023-03-06,Africa,Togo,19992
2023-03-06,Africa,Tunisia,515608
2023-03-06,Africa,Uganda,302457
2023-03-06,Africa,Zambia,63556
2023-03-06,Africa,Zimbabwe,491782
2023-03-06,Africa,eSwatini,11116
2023-03-06,Asia,Afghanistan,4208481
2023-03-06,Asia,Armenia,491614
2023-03-06,Asia,Azerbaijan,392054
2023-03-06,Asia,Bahrain,222930
2023-03-06,Asia,Bangladesh,1477467
2023-03-06,Asia,British Indian Ocean Territory,196
2023-03-06,Asia,Brunei,45588
2023-03-06,Asia,Cambodia,212558
2023-03-06,Asia,China,4505396
2023-03-06,Asia,Georgia,66031
2023-03-06,Asia,Hong Kong,419496
2023-03-06,Asia,India,5529430
2023-03-06,Asia,Indonesia,1533410
2023-03-06,Asia,Iran,3958447
2023-03-06,Asia,Iraq,4522462
2023-03-06,Asia,Israel,12019641
2023-03-06,Asia,Japan,1343315
2023-03-06,Asia,Jordan,543316
2023-03-06,Asia,Kazakhstan,156060
2023-03-06,Asia,Kuwait,162111
2023-03-06,Asia,Kyrgyzstan,79317
2023-03-06,Asia,Laos,23610
2023-03-06,Asia,Lebanon,884126
2023-03-06,Asia,Macau,11220
2023-03-06,Asia,Malaysia,606237
2023-03-06,Asia,Myanmar,586877
2023-03-06,Asia,Nepal,232083
2023-03-06,Asia,North Korea,1413552
2023-03-06,Asia,Oman,60851
2023-03-06,Asia,Pakistan,3733118
2023-03-06,Asia,Palestine,1627046
2023-03-06,Asia,Philippines,1641139
2023-03-06,Asia,Qatar,267278
2023-03-06,Asia,Saudi Arabia,2805762
2023-03-06,Asia,Singapore,234401
2023-03-06,Asia,South Korea,1251778
2023-03-06,Asia,Sri Lanka,461903
2023-03-06,Asia,Syria,8914100
2023-03-06,Asia,Taiwan,257179
2023-03-06,Asia,Tajikistan,60807
2023-03-06,Asia,Thailand,619867
2023-03-06,Asia,Turkey,6128879
2023-03-06,Asia,Turkmenistan,38442
2023-03-06,Asia,United Arab Emirates,347511
2023-03-06,Asia,Uzbekistan,77985
2023-03-06,Asia,Vietnam,551057
2023-03-06,Asia,Yemen,1988510
2023-03-06,Europe,Albania,445003
2023-03-06,Europe,Andorra,5381
2023-03-06,Europe,Austria,322773
2023-03-06,Europe,Bailiwick of Jersey,140510
2023-03-06,Europe,Belarus,488214
2023-03-06,Europe,Belgium,1101132
2023-03-06,Europe,Bosnia and Herzegovina,107932
2023-03-06,Europe,Bulgaria,246305
2023-03-06,Europe,Croatia,256378
2023-03-06,Europe,Cyprus,127073
2023-03-06,Europe,Czech Republic,213932
2023-03-06,Europe,Denmark,396893
2023-03-06,Europe,Estonia,69123
2023-03-06,Europe,Finland,184009
2023-03-06,Europe,France,4783637
2023-03-06,Europe,Germany,3152768
2023-03-06,Europe,Gibraltar,22490
2023-03-06,Europe,Greece,1106457
2023-03-06,Europe,Hungary,350569
2023-03-06,Europe,Iceland,49350
2023-03-06,Europe,Ireland,893383
2023-03-06,Europe,Italy,2001679
2023-03-06,Europe,Kosovo,154003
2023-03-06,Europe,Latvia,68977
2023-03-06,Europe,Lithuania,165251
2023-03-06,Europe,Luxembourg,35579
2023-03-06,Europe,Malta,98404
2023-03-06,Europe,Moldova,133940
2023-03-06,Europe,Monaco,11288
2023-03-06,Europe,Montenegro,39038
2023-03-06,Europe,Netherlands,632156
2023-03-06,Europe,North Macedonia,325205
2023-03-06,Europe,Norway,343384
2023-03-06,Europe,Poland,784720
2023-03-06,Europe,Portugal,245541
2023-03-06,Europe,Romania,738385
2023-03-06,Europe,Russia,11251718
2023-03-06,Europe,Serbia,605232
2023-03-06,Europe,Slovakia,92391
2023-03-06,Europe,Slovenia,55646
2023-03-06,Europe,Spain,1933202
2023-03-06,Europe,Svalbard,2276
2023-03-06,Europe,Sweden,995817
2023-03-06,Europe,Switzerland,550671
2023-03-06,Europe,Ukraine,6076116
2023-03-06,Europe,United Kingdom,9026356
2023-03-06,Europe,Vatican City,26879
2023-03-06,North America,Antigua and Barbuda,7842
2023-03-06,North America,Bahamas,103429
2023-03-06,North America,Bermuda,12289
2023-03-06,North America,Canada,3894793
2023-03-06,North America,Costa Rica,31925
2023-03-06,North America,Cuba,459363
2023-03-06,North America,Dominican Republic,66311
2023-03-06,North America,El Salvador,196412
2023-03-06,North America,Greenland,12272
2023-03-06,North America,Guadeloupe,31529
2023-03-06,North America,Guatemala,265622
2023-03-06,North America,Haiti,257801
2023-03-06,North America,Honduras,255119
2023-03-06,North America,Jamaica,147249
2023-03-06,North America,Martinique,5442
2023-03-06,North America,Mexico,3174913
2023-03-06,North America,Montserrat,3176
2023-03-06,North America,Nicaragua,196724
2023-03-06,North America,Panama,152047
2023-03-06,North America,Puerto Rico,117401
2023-03-06,North America,Saint Lucia,2282
2023-03-06,North America,Saint Vincent and the Grenadines,4458
2023-03-06,North America,Trinidad and Tobago,59481
2023-03-06,North America,United States,89475576
2023-03-06,North America,"Virgin Islands, U.S.",8098
2023-03-06,Oceania,Australia,4841955
2023-03-06,Oceania,Fiji,46214
2023-03-06,Oceania,Guam,56334
2023-03-06,Oceania,Micronesia,3776
2023-03-06,Oceania,New Zealand,616658
2023-03-06,Oceania,Oceania,4533
2023-03-06,Oceania,Oceans,92151
2023-03-06,Oceania,Papua New Guinea,40494
2023-03-06,South America,Argentina,564658
2023-03-06,South America,Bolivia,201532
2023-03-06,South America,Brazil,1488685
2023-03-06,South America,Chile,378782
2023-03-06,South America,Colombia,769865
2023-03-06,South America,Ecuador,196415
2023-03-06,South America,Guyana,45561
2023-03-06,South America,Paraguay,82085
2023-03-06,South America,Peru,440004
2023-03-06,South America,Suriname,8149
2023-03-06,South America,Uruguay,65851
2023-03-06,South America,Venezuela,1298036
2023-03-13,Africa,Algeria,241579
2023-03-13,Africa,Angola,109800
2023-03-13,Africa,Benin,44673
2023-03-13,Africa,Burkina Faso,233977
2023-03-13,Africa,Burundi,148464
2023-03-13,Africa,Cameroon,204328
2023-03-13,Africa,Central African Republic,113255
2023-03-13,Africa,Chad,181427
2023-03-13,Africa,Democratic Republic of Congo,91317
2023-03-13,Africa,Egypt,2553522
2023-03-13,Africa,Eritrea,56140
2023-03-13,Africa,Ethiopia,329304
2023-03-13,Africa,Ghana,387154
2023-03-13,Africa,Guinea,68289
2023-03-13,Africa,Guinea-Bissau,2360
2023-03-13,Africa,Ivory Coast,83677
2023-03-13,Africa,Kenya,784101
2023-03-13,Africa,Lesotho,23444
2023-03-13,Africa,Liberia,64546
2023-03-13,Africa,Libya,1121672
2023-03-13,Africa,Madagascar,17412
2023-03-13,Africa,Malawi,65707
2023-03-13,Africa,Mali,494421
2023-03-13,Africa,Mauritania,33980
2023-03-13,Africa,Mauritius,61007
2023-03-13,Africa,Morocco,379806
2023-03-13,Africa,Mozambique,77098
2023-03-13,Africa,Namibia,44455
2023-03-13,Africa,Niger,188542
2023-03-13,Africa,Nigeria,2921606
2023-03-13,Africa,Republic of Congo,171264
2023-03-13,Africa,Reunion,14951
2023-03-13,Africa,Rwanda,161439
2023-03-13,Africa,Sao Tome and Principe,1264
2023-03-13,Africa,Senegal,100820
2023-03-13,Africa,Sierra Leone,35788
2023-03-13,Africa,Somalia,835708
2023-03-13,Africa,South Africa,1397388
2023-03-13,Africa,South Sudan,228158
2023-03-13,Africa,Sudan,569212
2023-03-13,Africa,Tanzania,114913
2023-03-13,Africa,Togo,20030
2023-03-13,Africa,Tunisia,515857
2023-03-13,Africa,Uganda,302653
2023-03-13,Africa,Zambia,63579
2023-03-13,Africa,Zimbabwe,492219
2023-03-13,Africa,eSwatini,11147
2023-03-13,Antarctica,Antarctica,4990
2023-03-13,Asia,Afghanistan,4210323
2023-03-13,Asia,Armenia,492100
2023-03-13,Asia,Azerbaijan,392680
2023-03-13,Asia,Bahrain,222967
2023-03-13,Asia,Bangladesh,1478481
2023-03-13,Asia,Bhutan,8820
2023-03-13,Asia,Brunei,45594
2023-03-13,Asia,Cambodia,212617
2023-03-13,Asia,China,4511667
2023-03-13,Asia,Georgia,66102
2023-03-13,Asia,Hong Kong,419591
2023-03-13,Asia,India,5534677
2023-03-13,Asia,Indonesia,1534482
2023-03-13,Asia,Iran,3960635
2023-03-13,Asia,Iraq,4524352
2023-03-13,Asia,Israel,12032497
2023-03-13,Asia,Japan,1345696
2023-03-13,Asia,Jordan,543793
2023-03-13,Asia,Kazakhstan,156134
2023-03-13,Asia,Kuwait,162138
2023-03-13,Asia,Kyrgyzstan,79375
2023-03-13,Asia,Laos,23614
2023-03-13,Asia,Lebanon,884535
2023-03-13,Asia,Macau,11242
2023-03-13,Asia,Malaysia,606442
2023-03-13,Asia,Mongolia,21220
2023-03-13,Asia,Myanmar,587308
2023-03-13,Asia,Nepal,232179
2023-03-13,Asia,North Korea,1418312
2023-03-13,Asia,Oman,60903
2023-03-13,Asia,Pakistan,3744291
2023-03-13,Asia,Palestine,1628374
2023-03-13,Asia,Philippines,1642439
2023-03-13,Asia,Qatar,267310
2023-03-13,Asia,Saudi Arabia,2806467
2023-03-13,Asia,Singapore,234485
2023-03-13,Asia,South Korea,1255512
2023-03-13,Asia,Sri Lanka,462039
2023-03-13,Asia,Syria,8914936
2023-03-13,Asia,Taiwan,257603
2023-03-13,Asia,Tajikistan,60877
2023-03-13,Asia,Thailand,620253
2023-03-13,Asia,Turkey,6130360
2023-03-13,Asia,United Arab Emirates,347742
2023-03-13,Asia,Uzbekistan,78250
2023-03-13,Asia,Vietnam,551400
2023-03-13,Asia,Yemen,1988832
2023-03-13,Europe,Albania,445246
2023-03-13,Europe,Andorra,5381
2023-03-13,Europe,Austria,322948
2023-03-13,Europe,Bailiwick of Guernsey,5945
2023-03-13,Europe,Bailiwick of Jersey,140663
2023-03-13,Europe,Belarus,488783
2023-03-13,Europe,Belgium,1101442
2023-03-13,Europe,Bosnia and Herzegovina,108010
2023-03-13,Europe,Bulgaria,246540
2023-03-13,Europe,Croatia,256567
2023-03-13,Europe,Cyprus,127183
2023-03-13,Europe,Czech Republic,214224
2023-03-13,Europe,Denmark,397136
2023-03-13,Europe,Estonia,69294
2023-03-13,Europe,Finland,184155
2023-03-13,Europe,France,4787967
2023-03-13,Europe,Germany,3155887
2023-03-13,Europe,Greece,1107703
2023-03-13,Europe,Hungary,350712
2023-03-13,Europe,Iceland,49355
2023-03-13,Europe,Ireland,895613
2023-03-13,Europe,Italy,2004150
2023-03-13,Europe,Kosovo,154059
2023-03-13,Europe,Latvia,69055
2023-03-13,Europe,Lithuania,165487
2023-03-13,Europe,Luxembourg,35776
2023-03-13,Europe,Malta,98487
2023-03-13,Europe,Moldova,134593
2023-03-13,Europe,Monaco,11290
2023-03-13,Europe,Montenegro,39076
2023-03-13,Europe,Netherlands,633264
2023-03-13,Europe,North Macedonia,325269
2023-03-13,Europe,Norway,343947
2023-03-13,Europe,Poland,785725
2023-03-13,Europe,Portugal,245686
2023-03-13,Europe,Romania,738779
2023-03-13,Europe,Russia,11288816
2023-03-13,Europe,Serbia,605771
2023-03-13,Europe,Slovakia,92473
2023-03-13,Europe,Slovenia,55670
2023-03-13,Europe,Spain,1934134
2023-03-13,Europe,Svalbard,2292
2023-03-13,Europe,Sweden,996468
2023-03-13,Europe,Switzerland,551102
2023-03-13,Europe,Ukraine,6106132
2023-03-13,Europe,United Kingdom,9034976
2023-03-13,Europe,Vatican City,26940
2023-03-13,North America,Antigua and Barbuda,7848
2023-03-13,North America,Bahamas,103518
2023-03-13,North America,Barbados,16684
2023-03-13,North America,Bermuda,12307
2023-03-13,North America,Canada,3900010
2023-03-13,North America,Costa Rica,31956
2023-03-13,North America,Cuba,459543
2023-03-13,North America,Dominica,10490
2023-03-13,North America,Dominican Republic,66322
2023-03-13,North America,El Salvador,196670
2023-03-13,North America,Greenland,12296
2023-03-13,North America,Guadeloupe,31570
2023-03-13,North America,Guatemala,265682
