mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2019-04-15,South America,Brazil,United States,North America,70,41
2019-04-15,South America,Venezuela,Mexico,North America,7,6
2019-04-15,South America,Venezuela,United States,North America,0,0
2019-04-15,South America,Uruguay,France,Europe,12,10
2019-04-15,South America,Chile,Venezuela,South America,2,2
2019-04-15,South America,Venezuela,Venezuela,South America,1,1
2019-04-15,South America,Venezuela,Colombia,South America,2,2
2019-04-15,South America,Chile,France,Europe,14,10
2019-04-15,South America,Brazil,Peru,South America,18,15
2019-04-15,South America,Peru,Peru,South America,96,64
2019-04-15,South America,Argentina,Argentina,South America,7,6
2019-04-15,South America,Peru,Argentina,South America,14,8
2019-04-15,South America,Bolivia,United States,North America,20,17
2019-04-15,South America,Colombia,United States,North America,33,24
2019-04-15,South America,Ecuador,Venezuela,South America,5,5
2019-04-15,South America,Chile,Peru,South America,16,14
2019-04-15,South America,Peru,Brazil,South America,12,8
2019-04-15,South America,Chile,Venezuela,South America,3,3
2019-04-15,South America,Argentina,United States,North America,88,56
2019-04-15,South America,Venezuela,Venezuela,South America,4,4
2019-04-15,South America,Chile,United Kingdom,Europe,12,9
2019-04-15,South America,Ecuador,Peru,South America,37,19
2019-04-15,South America,Peru,Colombia,South America,2,2
2019-04-15,South America,Venezuela,Venezuela,South America,2,2
2019-04-15,South America,Uruguay,Peru,South America,13,12
2019-04-15,South America,Peru,France,Europe,20,12
2019-04-15,South America,Venezuela,Colombia,South America,15,14
2019-04-15,South America,Peru,United States,North America,23,18
2019-04-15,South America,Argentina,France,Europe,112,61
2019-04-15,South America,Brazil,Brazil,South America,5,3
2019-04-15,South America,Argentina,Mexico,North America,7,7
2019-04-15,South America,Brazil,Brazil,South America,2,1
2019-04-15,South America,Brazil,United Kingdom,Europe,157,90
2019-04-15,South America,Argentina,Peru,South America,20,17
2019-04-15,South America,Chile,Sri Lanka,Asia,42,24
2019-04-15,South America,Chile,France,Europe,15,14
2019-04-15,South America,Brazil,Peru,South America,13,4
2019-04-15,South America,Chile,Venezuela,South America,5,4
2019-04-15,South America,Colombia,Venezuela,South America,10,6
2019-04-15,South America,Venezuela,United Kingdom,Europe,4,3
2019-04-15,South America,Bolivia,Argentina,South America,5,4
2019-04-15,South America,Venezuela,United States,North America,2,2
2019-04-15,South America,Ecuador,France,Europe,22,12
2019-04-15,South America,Peru,Peru,South America,3,3
2019-04-15,South America,Argentina,Argentina,South America,3,3
2019-04-15,South America,Bolivia,United Kingdom,Europe,15,9
2019-04-15,South America,Venezuela,Peru,South America,28,20
2019-04-15,South America,Peru,Sri Lanka,Asia,6,5
2019-04-15,South America,Argentina,United Kingdom,Europe,20,17
2019-04-15,South America,Chile,Peru,South America,15,8
2019-04-15,South America,Colombia,Colombia,South America,12,9
2019-04-15,South America,Argentina,Argentina,South America,213,154
2019-04-15,South America,Peru,Peru,South America,31,21
2019-04-15,South America,Bolivia,United Kingdom,Europe,17,15
2019-04-15,South America,Venezuela,Venezuela,South America,119,70
2019-04-15,South America,Peru,Brazil,South America,23,21
2019-04-15,South America,Bolivia,Venezuela,South America,5,5
2019-04-15,South America,Bolivia,Peru,South America,30,22
2019-04-15,South America,Brazil,Venezuela,South America,6,4
2019-04-15,South America,Brazil,Brazil,South America,7,4
2019-04-15,South America,Chile,Mexico,North America,5,4
2019-04-15,South America,Peru,United States,North America,2,2
2019-04-15,South America,Brazil,Venezuela,South America,16,8
2019-04-15,South America,Chile,United States,North America,4,4
2019-04-15,South America,Peru,Mexico,North America,40,25
2019-04-15,South America,Uruguay,United States,North America,9,8
2019-04-15,South America,Venezuela,Argentina,South America,3,2
2019-04-15,South America,Colombia,United States,North America,2,2
2019-04-15,South America,Paraguay,Sri Lanka,Asia,3,3
2019-04-15,South America,Colombia,France,Europe,12,10
2019-04-15,South America,Peru,United Kingdom,Europe,11,7
2019-04-15,South America,Peru,United Kingdom,Europe,14,10
2019-04-15,South America,Bolivia,Mexico,North America,7,4
2019-04-15,South America,Brazil,United States,North America,20,13
2019-04-15,South America,Argentina,United Kingdom,Europe,6,5
2019-04-15,South America,Ecuador,United States,North America,17,14
2019-04-15,South America,Argentina,Mexico,North America,37,21
2019-04-15,South America,Colombia,Venezuela,South America,10,5
2019-04-15,South America,Venezuela,United States,North America,20,17
2019-04-15,South America,Bolivia,United States,North America,3,3
2019-04-15,South America,Colombia,Venezuela,South America,26,23
2019-04-15,South America,Colombia,Sri Lanka,Asia,16,14
2019-04-15,South America,Argentina,Argentina,South America,11,7
2019-04-15,South America,Bolivia,Brazil,South America,6,4
2019-04-15,South America,Colombia,Mexico,North America,14,7
2019-04-15,South America,Venezuela,France,Europe,29,17
2019-04-15,South America,Brazil,Mexico,North America,10,7
2019-04-15,South America,Argentina,Argentina,South America,1,1
2019-04-15,South America,Brazil,Brazil,South America,155,82
2019-04-15,South America,Peru,Colombia,South America,6,5
2019-04-15,South America,Colombia,Colombia,South America,31,29
2019-04-15,South America,Bolivia,Sri Lanka,Asia,35,28
2019-04-15,South America,Peru,France,Europe,16,12
2019-04-15,South America,Venezuela,United States,North America,3,3
2019-04-15,South America,Chile,United States,North America,3,3
2019-04-15,South America,Uruguay,Peru,South America,9,7
2019-04-15,South America,Chile,United States,North America,21,18
2019-04-15,South America,Ecuador,United States,North America,16,15
2019-04-15,South America,Venezuela,Venezuela,South America,8,8
2019-04-15,South America,Bolivia,Mexico,North America,10,6
2019-04-15,South America,Venezuela,Peru,South America,33,23
2019-04-15,South America,Argentina,France,Europe,38,26
2019-04-15,South America,Bolivia,Peru,South America,28,17
2019-04-15,South America,Ecuador,United Kingdom,Europe,7,4
2019-04-15,South America,Colombia,Colombia,South America,127,118
2019-04-15,South America,Argentina,Brazil,South America,3,3
2019-04-15,South America,Chile,Peru,South America,31,18
2019-04-15,South America,Bolivia,Colombia,South America,1,1
2019-04-15,South America,Ecuador,Venezuela,South America,8,5
2019-04-15,South America,Peru,United States,North America,96,63
2019-04-15,South America,Colombia,Colombia,South America,71,64
2019-04-15,South America,Bolivia,Brazil,South America,11,6
2019-04-15,South America,Uruguay,Venezuela,South America,2,2
2019-04-15,South America,Brazil,United States,North America,7,7
2019-04-15,South America,Brazil,Venezuela,South America,4,3
2019-04-15,South America,Peru,Venezuela,South America,10,7
2019-04-15,South America,Bolivia,Peru,South America,26,14
2019-04-15,South America,Ecuador,Peru,South America,14,13
2019-04-15,South America,Guyana,United States,North America,2,2
2019-04-15,South America,Venezuela,Venezuela,South America,124,108
2019-04-15,South America,Ecuador,United States,North America,52,40
2019-04-15,South America,Argentina,Brazil,South America,10,9
2019-04-15,South America,Colombia,United Kingdom,Europe,12,11
2019-04-15,South America,Ecuador,United Kingdom,Europe,3,2
2019-04-15,South America,Ecuador,United Kingdom,Europe,13,10
2019-04-15,South America,Argentina,United States,North America,126,97
2019-04-15,South America,Argentina,Argentina,South America,9,4
2019-04-15,South America,Argentina,United Kingdom,Europe,8,5
2019-04-15,South America,Colombia,France,Europe,16,6
2019-04-15,South America,Argentina,Sri Lanka,Asia,6,5
2019-04-15,South America,Ecuador,Colombia,South America,3,3
2019-04-15,South America,Peru,Mexico,North America,5,5
2019-04-15,South America,Chile,United States,North America,35,33
2019-04-15,South America,Colombia,Peru,South America,39,26
2019-04-15,South America,Paraguay,Brazil,South America,4,4
2019-04-15,South America,Brazil,France,Europe,133,46
2019-04-15,South America,Brazil,France,Europe,18,11
2019-04-15,South America,Venezuela,Venezuela,South America,3,3
2019-04-15,South America,Argentina,Argentina,South America,17,12
2019-04-15,South America,Brazil,Venezuela,South America,20,7
2019-04-15,South America,Argentina,Mexico,North America,17,5
2019-04-15,South America,Ecuador,Peru,South America,4,4
2019-04-15,South America,Uruguay,United Kingdom,Europe,5,5
2019-04-15,South America,Peru,United States,North America,10,8
2019-04-15,South America,Peru,Mexico,North America,3,2
2019-04-15,South America,Uruguay,Peru,South America,14,9
2019-04-15,South America,Venezuela,United Kingdom,Europe,19,12
2019-04-15,South America,Venezuela,United Kingdom,Europe,8,6
2019-04-15,South America,Paraguay,Venezuela,South America,0,0
2019-04-15,South America,Bolivia,France,Europe,8,6
2019-04-15,South America,Peru,Venezuela,South America,3,3
2019-04-15,South America,Venezuela,Venezuela,South America,1,1
2019-04-15,South America,Colombia,Venezuela,South America,6,5
2019-04-15,South America,Ecuador,United Kingdom,Europe,2,1
2019-04-15,South America,Peru,Sri Lanka,Asia,8,6
2019-04-15,South America,Colombia,United States,North America,7,7
2019-04-15,South America,Peru,United States,North America,58,39
2019-04-15,South America,Brazil,United Kingdom,Europe,0,0
2019-04-15,South America,Venezuela,Venezuela,South America,1,1
2019-04-15,South America,Peru,United States,North America,2,2
2019-04-15,South America,Uruguay,United States,North America,11,10
2019-04-15,South America,Ecuador,United States,North America,4,2
2019-04-15,South America,Ecuador,Brazil,South America,3,3
2019-04-15,South America,Brazil,United Kingdom,Europe,3,3
2019-04-15,South America,Brazil,Brazil,South America,4,3
2019-04-15,South America,Venezuela,Venezuela,South America,122,90
2019-04-15,South America,Peru,Peru,South America,291,171
2019-04-15,South America,Venezuela,Brazil,South America,0,0
2019-04-15,South America,Colombia,Colombia,South America,2,2
2019-04-15,South America,Argentina,France,Europe,2,1
2019-04-15,South America,Chile,United Kingdom,Europe,6,5
2019-04-15,South America,Chile,Sri Lanka,Asia,6,4
2019-04-15,South America,Venezuela,Peru,South America,11,9
2019-04-15,South America,Venezuela,Venezuela,South America,2,2
2019-04-15,South America,Venezuela,Venezuela,South America,24,4
2019-04-15,South America,Venezuela,United States,North America,26,21
2019-04-15,South America,Bolivia,United Kingdom,Europe,14,7
2019-04-15,South America,Ecuador,United Kingdom,Europe,14,7
2019-04-15,South America,Venezuela,United States,North America,1,1
2019-04-15,South America,Chile,Sri Lanka,Asia,5,5
2019-04-15,South America,Brazil,Venezuela,South America,3,3
2019-04-15,South America,Paraguay,United States,North America,3,2
2019-04-15,South America,Ecuador,United Kingdom,Europe,32,21
2019-04-15,South America,Peru,United Kingdom,Europe,53,30
2019-04-15,South America,Uruguay,Mexico,North America,7,6
2019-04-15,South America,Venezuela,United States,North America,11,10
2019-04-15,South America,Chile,France,Europe,9,8
2019-04-15,South America,Venezuela,Venezuela,South America,25,13
2019-04-15,South America,Peru,Peru,South America,3,3
2019-04-15,South America,Venezuela,Venezuela,South America,1,1
2019-04-15,South America,Uruguay,France,Europe,7,6
2019-04-15,South America,Brazil,United Kingdom,Europe,22,15
2019-04-15,South America,Uruguay,France,Europe,9,9
2019-04-15,South America,Bolivia,Venezuela,South America,2,2
2019-04-15,South America,Venezuela,Colombia,South America,6,6
2019-04-15,South America,Venezuela,Peru,South America,50,42
2019-04-15,South America,Peru,Sri Lanka,Asia,65,39
2019-04-15,South America,Venezuela,Sri Lanka,Asia,2,2
2019-04-15,South America,Ecuador,Sri Lanka,Asia,6,4
2019-04-15,South America,Brazil,Peru,South America,1,1
2019-04-15,South America,Argentina,Sri Lanka,Asia,6,2
2019-04-15,South America,Venezuela,United States,North America,58,52
2019-04-15,South America,Uruguay,Brazil,South America,5,5
2019-04-15,South America,Venezuela,United States,North America,54,41
2019-04-15,South America,Ecuador,France,Europe,13,8
2019-04-15,South America,Bolivia,Colombia,South America,11,7
2019-04-15,South America,Argentina,United Kingdom,Europe,12,6
2019-04-15,South America,Venezuela,France,Europe,25,16
2019-04-15,South America,Venezuela,Sri Lanka,Asia,0,0
2019-04-15,South America,Colombia,Sri Lanka,Asia,2,2
2019-04-15,South America,Argentina,Venezuela,South America,3,3
2019-04-15,South America,Colombia,Venezuela,South America,11,9
2019-04-15,South America,Ecuador,Peru,South America,4,3
2019-04-15,South America,Argentina,Brazil,South America,21,19
2019-04-15,South America,Brazil,Argentina,South America,10,6
2019-04-15,South America,Peru,Mexico,North America,9,6
2019-04-15,South America,Paraguay,Mexico,North America,6,5
2019-04-15,South America,Peru,Brazil,South America,6,6
2019-04-15,South America,Argentina,Argentina,South America,49,42
2019-04-15,South America,Uruguay,Brazil,South America,2,2
2019-04-15,South America,Paraguay,United Kingdom,Europe,8,8
2019-04-15,South America,Colombia,Brazil,South America,19,16
2019-04-15,South America,Brazil,France,Europe,5,1
2019-04-08,South America,Argentina,United Kingdom,Europe,32,12
2019-04-08,South America,Chile,Ecuador,South America,8,6
2019-04-08,South America,Brazil,United States,North America,0,0
2019-04-08,South America,Brazil,Venezuela,South America,4,2
2019-04-08,South America,Venezuela,Venezuela,South America,9,6
2019-04-08,South America,Brazil,United Kingdom,Europe,13,7
2019-04-08,South America,Chile,United States,North America,4,4
2019-04-08,South America,Argentina,Argentina,South America,90,67
2019-04-08,South America,Bolivia,United Kingdom,Europe,24,13
2019-04-08,South America,Venezuela,United States,North America,8,2
2019-04-08,South America,Ecuador,Ecuador,South America,50,32
2019-04-08,South America,Peru,Peru,South America,262,175
2019-04-08,South America,Argentina,Sweden,Europe,10,7
2019-04-08,South America,Venezuela,Venezuela,South America,3,3
2019-04-08,South America,Peru,United States,North America,4,4
2019-04-08,South America,Brazil,Venezuela,South America,20,9
2019-04-08,South America,Ecuador,Ecuador,South America,21,14
2019-04-08,South America,Brazil,United Kingdom,Europe,5,3
2019-04-08,South America,Venezuela,United States,North America,0,0
2019-04-08,South America,Argentina,Brazil,South America,26,23
2019-04-08,South America,Argentina,Argentina,South America,14,12
2019-04-08,South America,Venezuela,Brazil,South America,1,1
2019-04-08,South America,Venezuela,Peru,South America,3,3
2019-04-08,South America,Brazil,Ecuador,South America,2,1
2019-04-08,South America,Brazil,Brazil,South America,8,3
2019-04-08,South America,Brazil,United Kingdom,Europe,27,17
2019-04-08,South America,Bolivia,Venezuela,South America,6,5
2019-04-08,South America,Brazil,United States,North America,13,10
2019-04-08,South America,Argentina,Ecuador,South America,23,21
2019-04-08,South America,Peru,Brazil,South America,23,13
2019-04-08,South America,Ecuador,United Kingdom,Europe,66,25
2019-04-08,South America,Uruguay,Venezuela,South America,1,1
2019-04-08,South America,Paraguay,Brazil,South America,7,4
2019-04-08,South America,Bolivia,Brazil,South America,6,4
2019-04-08,South America,Uruguay,Sweden,Europe,1,1
2019-04-08,South America,Chile,Argentina,South America,16,15
2019-04-08,South America,Argentina,Guadeloupe,North America,4,2
2019-04-08,South America,Peru,Peru,South America,95,70
2019-04-08,South America,Brazil,Ecuador,South America,5,2
2019-04-08,South America,Chile,United States,North America,11,11
2019-04-08,South America,Chile,Venezuela,South America,7,7
2019-04-08,South America,Peru,Ecuador,South America,18,11
2019-04-08,South America,Uruguay,Peru,South America,4,4
2019-04-08,South America,Colombia,Colombia,South America,1,1
2019-04-08,South America,Uruguay,United States,North America,14,13
2019-04-08,South America,Argentina,United States,North America,0,0
2019-04-08,South America,Brazil,Brazil,South America,10,7
2019-04-08,South America,Argentina,Sweden,Europe,64,42
2019-04-08,South America,Ecuador,United Kingdom,Europe,9,5
2019-04-08,South America,Peru,Ecuador,South America,18,10
2019-04-08,South America,Colombia,Peru,South America,7,6
2019-04-08,South America,Peru,United Kingdom,Europe,6,5
2019-04-08,South America,Brazil,Colombia,South America,6,5
2019-04-08,South America,Chile,Brazil,South America,1,1
2019-04-08,South America,Brazil,Brazil,South America,280,155
2019-04-08,South America,Peru,Venezuela,South America,3,3
2019-04-08,South America,Bolivia,Sweden,Europe,2,2
2019-04-08,South America,Ecuador,United States,North America,2,2
2019-04-08,South America,Argentina,United Kingdom,Europe,4,4
2019-04-08,South America,Venezuela,United States,North America,9,5
2019-04-08,South America,Colombia,Sweden,Europe,5,5
2019-04-08,South America,Paraguay,United States,North America,4,4
2019-04-08,South America,Venezuela,United Kingdom,Europe,2,2
2019-04-08,South America,Venezuela,Peru,South America,9,5
2019-04-08,South America,Ecuador,Peru,South America,10,6
2019-04-08,South America,Peru,Venezuela,South America,15,3
2019-04-08,South America,Brazil,Brazil,South America,0,0
2019-04-08,South America,Argentina,United Kingdom,Europe,33,17
2019-04-08,South America,Paraguay,United Kingdom,Europe,5,5
2019-04-08,South America,Bolivia,Brazil,South America,8,4
2019-04-08,South America,Brazil,Ecuador,South America,1,1
2019-04-08,South America,Peru,Colombia,South America,12,6
2019-04-08,South America,Brazil,Argentina,South America,7,6
2019-04-08,South America,Peru,Peru,South America,72,49
2019-04-08,South America,Uruguay,Sweden,Europe,8,8
2019-04-08,South America,Venezuela,Colombia,South America,4,3
2019-04-08,South America,Colombia,United States,North America,0,0
2019-04-08,South America,Venezuela,United States,North America,58,47
2019-04-08,South America,Peru,Sweden,Europe,10,7
2019-04-08,South America,Colombia,Argentina,South America,3,3
2019-04-08,South America,Ecuador,Ecuador,South America,8,4
2019-04-08,South America,Colombia,Ecuador,South America,6,5
2019-04-08,South America,Venezuela,Ecuador,South America,10,9
2019-04-08,South America,Brazil,United Kingdom,Europe,9,4
2019-04-08,South America,Bolivia,Sweden,Europe,19,12
2019-04-08,South America,Peru,Peru,South America,28,20
2019-04-08,South America,Argentina,United Kingdom,Europe,7,6
2019-04-08,South America,Argentina,Ecuador,South America,10,4
2019-04-08,South America,Uruguay,United Kingdom,Europe,8,7
2019-04-08,South America,Colombia,Venezuela,South America,14,12
2019-04-08,South America,Argentina,Peru,South America,14,11
2019-04-08,South America,Bolivia,United Kingdom,Europe,4,2
2019-04-08,South America,Argentina,Ecuador,South America,3,1
2019-04-08,South America,Brazil,Brazil,South America,7,2
2019-04-08,South America,Brazil,United Kingdom,Europe,0,0
2019-04-08,South America,Brazil,Brazil,South America,2,2
2019-04-08,South America,Colombia,Peru,South America,6,6
2019-04-08,South America,Paraguay,Sweden,Europe,4,4
2019-04-08,South America,Uruguay,Ecuador,South America,6,4
2019-04-08,South America,Argentina,United Kingdom,Europe,0,0
2019-04-08,South America,Argentina,Argentina,South America,2,2
2019-04-08,South America,Peru,United States,North America,2,2
2019-04-08,South America,Colombia,Sweden,Europe,10,10
2019-04-08,South America,Peru,Brazil,South America,13,11
2019-04-08,South America,Chile,Sweden,Europe,6,6
2019-04-08,South America,Guyana,United States,North America,5,5
2019-04-08,South America,Venezuela,United Kingdom,Europe,28,21
2019-04-08,South America,Ecuador,Sweden,Europe,16,9
2019-04-08,South America,Argentina,Sweden,Europe,0,0
2019-04-08,South America,Bolivia,Sweden,Europe,15,12
2019-04-08,South America,Argentina,Sweden,Europe,37,23
2019-04-08,South America,Colombia,United Kingdom,Europe,19,15
2019-04-08,South America,Venezuela,Venezuela,South America,16,7
2019-04-08,South America,Venezuela,Colombia,South America,17,13
2019-04-08,South America,Uruguay,Ecuador,South America,5,3
2019-04-08,South America,Bolivia,Venezuela,South America,6,5
2019-04-08,South America,Brazil,Brazil,South America,3,3
2019-04-08,South America,Paraguay,Brazil,South America,15,11
2019-04-08,South America,Argentina,Sweden,Europe,1,1
2019-04-08,South America,Ecuador,Colombia,South America,6,4
2019-04-08,South America,Venezuela,United Kingdom,Europe,17,12
2019-04-08,South America,Argentina,Sweden,Europe,11,7
2019-04-08,South America,Colombia,United Kingdom,Europe,5,5
2019-04-08,South America,Brazil,Sweden,Europe,27,12
2019-04-08,South America,Brazil,Brazil,South America,7,2
2019-04-08,South America,Colombia,Ecuador,South America,11,7
2019-04-08,South America,Argentina,United Kingdom,Europe,8,6
2019-04-08,South America,Uruguay,Brazil,South America,11,10
2019-04-08,South America,Argentina,United Kingdom,Europe,8,6
2019-04-08,South America,Ecuador,Ecuador,South America,33,22
2019-04-08,South America,Colombia,Venezuela,South America,5,4
2019-04-08,South America,Brazil,Brazil,South America,44,23
2019-04-08,South America,Ecuador,United Kingdom,Europe,32,13
2019-04-08,South America,Argentina,United Kingdom,Europe,109,41
2019-04-08,South America,Chile,Peru,South America,3,3
2019-04-08,South America,Brazil,Brazil,South America,275,188
2019-04-08,South America,Argentina,United Kingdom,Europe,6,4
2019-04-08,South America,Venezuela,Venezuela,South America,8,4
2019-04-08,South America,Chile,United States,North America,16,15
2019-04-08,South America,Peru,United Kingdom,Europe,35,21
2019-04-08,South America,Uruguay,United States,North America,7,7
2019-04-08,South America,Brazil,United States,North America,6,2
2019-04-08,South America,Bolivia,Peru,South America,16,12
2019-04-08,South America,Argentina,Sweden,Europe,8,4
2019-04-08,South America,Argentina,United States,North America,125,86
2019-04-08,South America,Uruguay,Brazil,South America,8,7
2019-04-08,South America,Argentina,Argentina,South America,4,4
2019-04-08,South America,Brazil,Venezuela,South America,9,7
2019-04-08,South America,Peru,United States,North America,3,3
2019-04-08,South America,Peru,Venezuela,South America,5,3
2019-04-08,South America,Peru,United States,North America,16,13
2019-04-08,South America,Argentina,Argentina,South America,11,8
2019-04-08,South America,Brazil,United Kingdom,Europe,0,0
2019-04-08,South America,Guyana,United States,North America,13,12
2019-04-08,South America,Colombia,Colombia,South America,2,2
2019-04-08,South America,Ecuador,United Kingdom,Europe,6,3
2019-04-08,South America,Ecuador,Brazil,South America,3,3
2019-04-08,South America,Ecuador,United Kingdom,Europe,30,15
2019-04-08,South America,Chile,United Kingdom,Europe,11,10
2019-04-08,South America,Guyana,United States,North America,2,2
2019-04-08,South America,Argentina,Venezuela,South America,10,10
2019-04-08,South America,Argentina,Colombia,South America,7,7
2019-04-08,South America,Venezuela,Venezuela,South America,0,0
2019-04-08,South America,Colombia,Ecuador,South America,5,5
2019-04-08,South America,Venezuela,United Kingdom,Europe,6,6
2019-04-08,South America,Chile,Brazil,South America,8,8
2019-04-08,South America,Venezuela,Ecuador,South America,19,14
2019-04-08,South America,Brazil,United Kingdom,Europe,8,4
2019-04-08,South America,Argentina,United States,North America,7,6
2019-04-08,South America,Uruguay,Sweden,Europe,13,10
2019-04-08,South America,Venezuela,United States,North America,46,39
2019-04-08,South America,Chile,United States,North America,8,6
2019-04-08,South America,Bolivia,United Kingdom,Europe,4,2
2019-04-08,South America,Argentina,United Kingdom,Europe,4,4
2019-04-08,South America,Uruguay,Peru,South America,4,4
2019-04-08,South America,Venezuela,United Kingdom,Europe,4,4
2019-04-08,South America,Peru,United Kingdom,Europe,9,8
2019-04-08,South America,Peru,United Kingdom,Europe,1,1
2019-04-08,South America,Ecuador,Venezuela,South America,4,4
2019-04-08,South America,Ecuador,United States,North America,18,11
2019-04-08,South America,Venezuela,Ecuador,South America,10,9
2019-04-08,South America,Bolivia,United States,North America,8,6
2019-04-08,South America,Brazil,United Kingdom,Europe,8,5
2019-04-08,South America,Argentina,Argentina,South America,0,0
2019-04-08,South America,Venezuela,Venezuela,South America,205,160
2019-04-08,South America,Colombia,Sweden,Europe,6,6
2019-04-08,South America,Bolivia,United States,North America,0,0
2019-04-08,South America,Peru,Argentina,South America,14,10
2019-04-08,South America,Venezuela,Venezuela,South America,164,105
2019-04-08,South America,Argentina,Ecuador,South America,45,22
2019-04-08,South America,Venezuela,United States,North America,2,1
2019-04-08,South America,Colombia,Colombia,South America,4,3
2019-04-08,South America,Argentina,Venezuela,South America,5,5
2019-04-08,South America,Peru,Colombia,South America,2,2
2019-04-08,South America,Colombia,United States,North America,11,8
2019-04-08,South America,Brazil,Guadeloupe,North America,33,7
2019-04-08,South America,Argentina,Colombia,South America,7,7
2019-04-08,South America,Venezuela,Colombia,South America,18,16
2019-04-08,South America,Argentina,United States,North America,21,15
2019-04-08,South America,Venezuela,Ecuador,South America,5,3
2019-04-08,South America,Bolivia,Ecuador,South America,5,4
2019-04-08,South America,Argentina,Argentina,South America,3,3
2019-04-08,South America,Argentina,United States,North America,5,4
2019-04-08,South America,Bolivia,United States,North America,2,2
2019-04-08,South America,Brazil,Brazil,South America,2,2
2019-04-08,South America,Chile,United Kingdom,Europe,28,20
2019-04-08,South America,Venezuela,Ecuador,South America,6,6
2019-04-08,South America,Colombia,Brazil,South America,6,5
2019-04-08,South America,Uruguay,Colombia,South America,5,5
2019-04-08,South America,Peru,Argentina,South America,18,11
2019-04-08,South America,Colombia,United States,North America,0,0
2019-04-08,South America,Bolivia,Venezuela,South America,9,4
2019-04-08,South America,Ecuador,Ecuador,South America,60,43
2019-04-08,South America,Colombia,Colombia,South America,35,34
2019-04-08,South America,Peru,Peru,South America,2,2
2019-04-08,South America,Ecuador,Ecuador,South America,4,4
2019-04-08,South America,Peru,Ecuador,South America,6,4
2019-04-08,South America,Peru,Colombia,South America,0,0
2019-04-08,South America,Argentina,Argentina,South America,7,4
2019-04-08,South America,Bolivia,Argentina,South America,1,1
2019-04-08,South America,Ecuador,United Kingdom,Europe,10,4
2019-04-08,South America,Brazil,Ecuador,South America,2,1
2019-04-08,South America,Colombia,United States,North America,21,17
2019-04-08,South America,Ecuador,United Kingdom,Europe,9,8
2019-04-08,South America,Peru,Colombia,South America,12,10
2019-04-08,South America,Chile,Argentina,South America,3,3
2019-04-08,South America,Paraguay,United States,North America,5,5
2019-04-08,South America,Argentina,Argentina,South America,6,6
2019-04-08,South America,Chile,Peru,South America,8,7
2019-04-08,South America,Bolivia,Brazil,South America,1,1
2019-04-08,South America,Colombia,Brazil,South America,4,4
2019-04-08,South America,Chile,Peru,South America,19,10
2019-04-08,South America,Venezuela,Sweden,Europe,2,2
2019-04-08,South America,Peru,United States,North America,2,1
2019-04-08,South America,Venezuela,United Kingdom,Europe,21,16
2019-04-08,South America,Ecuador,United Kingdom,Europe,7,7
2019-04-08,South America,Argentina,United Kingdom,Europe,13,8
2019-04-08,South America,Peru,United Kingdom,Europe,18,14
2019-04-08,South America,Uruguay,Ecuador,South America,1,1
2019-04-08,South America,Peru,Venezuela,South America,0,0
2019-04-08,South America,Chile,Ecuador,South America,6,6
2019-04-08,South America,Brazil,Brazil,South America,1182,649
2019-04-08,South America,Venezuela,Sweden,Europe,20,18
2019-04-08,South America,Ecuador,United Kingdom,Europe,6,2
2019-04-08,South America,Bolivia,Ecuador,South America,18,11
2019-04-08,South America,Peru,Venezuela,South America,24,19
2019-04-08,South America,Venezuela,United States,North America,10,9
2019-04-08,South America,Argentina,Ecuador,South America,34,25
2019-04-08,South America,Peru,United Kingdom,Europe,5,3
2019-04-08,South America,Colombia,Colombia,South America,88,84
2019-04-08,South America,Argentina,Peru,South America,17,15
2019-04-08,South America,Venezuela,Venezuela,South America,7,6
2019-04-08,South America,Brazil,United Kingdom,Europe,122,73
2019-04-08,South America,Ecuador,Colombia,South America,2,2
2019-04-08,South America,Brazil,Venezuela,South America,19,13
2019-04-08,South America,Venezuela,Sweden,Europe,6,6
2019-04-08,South America,Brazil,Argentina,South America,3,2
2019-04-08,South America,Brazil,United Kingdom,Europe,0,0
2019-04-08,South America,Bolivia,United Kingdom,Europe,0,0
2019-04-08,South America,Bolivia,Venezuela,South America,6,4
2019-04-08,South America,Argentina,United Kingdom,Europe,17,11
2019-04-08,South America,Peru,United Kingdom,Europe,21,15
2019-04-08,South America,Peru,Guadeloupe,North America,13,9
2019-04-08,South America,Ecuador,Venezuela,South America,3,3
2019-04-08,South America,Venezuela,United Kingdom,Europe,3,2
2019-04-08,South America,Brazil,Guadeloupe,North America,435,72
2019-04-08,South America,Peru,Sweden,Europe,47,35
2019-04-08,South America,Ecuador,United States,North America,47,35
2019-04-08,South America,Brazil,United Kingdom,Europe,0,0
2019-04-08,South America,Ecuador,Ecuador,South America,10,8
2019-04-08,South America,Venezuela,United Kingdom,Europe,23,12
2019-04-08,South America,Brazil,United States,North America,27,20
2019-04-08,South America,Colombia,Peru,South America,11,8
2019-04-08,South America,Venezuela,Colombia,South America,7,3
2019-04-08,South America,Venezuela,Argentina,South America,1,1
2019-04-08,South America,Ecuador,United Kingdom,Europe,16,7
2019-04-08,South America,Argentina,United States,North America,6,4
2019-04-08,South America,Venezuela,Argentina,South America,4,4
2019-04-08,South America,Argentina,Guadeloupe,North America,8,6
2019-04-08,South America,Brazil,Venezuela,South America,0,0
2019-04-08,South America,Ecuador,Brazil,South America,2,2
